date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2022-06-05,25160.7500,3307.7500,1803.5000,6289.0000,1368.0000,865.7500,3234.2500,2995.5000,0
2022-06-06,25513.5000,2854.5000,2126.7500,6486.7500,1208.7500,831.2500,3058.5000,3499.7500,0
2022-06-07,27047.0000,2747.5000,1847.5000,6612.2500,1343.0000,949.0000,3660.7500,4363.5000,0
2022-06-08,28074.5000,3426.7500,1781.0000,7413.2500,1201.5000,1028.2500,3645.0000,3849.0000,0
2022-06-09,29104.2500,4337.2500,1884.2500,7733.0000,656.2500,1025.0000,3613.0000,3776.2500,0
2022-06-10,29265.5000,4170.0000,1900.7500,7696.0000,685.5000,1027.0000,3567.7500,4075.5000,0
2022-06-11,38093.7500,3998.2500,1885.2500,7795.0000,724.0000,1003.5000,4976.0000,11501.7500,0
2022-06-12,38286.2500,4465.5000,1869.0000,7956.2500,677.2500,942.0000,4959.7500,11226.0000,0
2022-06-13,30353.0000,4465.0000,1873.0000,7633.7500,621.5000,968.0000,3976.7500,4614.0000,0
2022-06-14,29773.0000,4466.0000,1682.2500,7538.2500,615.2500,834.2500,4225.2500,4247.0000,0
2022-06-15,29547.0000,4461.7500,1350.5000,7726.7500,616.0000,737.0000,4231.2500,4264.2500,0
2022-06-16,33469.7500,4464.7500,1893.0000,9354.2500,928.0000,1093.2500,4789.7500,4216.2500,0
2022-06-17,34213.0000,3883.0000,2143.7500,9959.7500,674.7500,1821.2500,4669.7500,4189.0000,0
2022-06-18,38463.0000,3823.7500,2162.2500,9850.5000,743.5000,2172.0000,8059.0000,4657.7500,0
2022-06-19,41575.5000,4046.7500,1942.7500,10152.0000,907.0000,1957.7500,9923.0000,5204.5000,0
2022-06-20,42039.0000,5274.5000,2475.2500,10392.0000,1363.5000,2144.7500,7344.5000,5196.7500,0
2022-06-21,42113.2500,5710.5000,2477.5000,10997.5000,1373.7500,2472.0000,5952.2500,5230.0000,0
2022-06-22,42111.5000,5488.5000,2452.7500,11023.7500,1548.0000,2769.2500,5533.0000,5028.7500,0
2022-06-23,42089.2500,5407.0000,2453.0000,10983.0000,1442.5000,2556.2500,5282.7500,5794.5000,0
2022-06-24,44672.7500,5707.7500,2447.2500,11472.5000,1707.2500,2571.0000,5913.5000,5942.0000,0
2022-06-25,48854.5000,5678.7500,3604.5000,11577.5000,2574.0000,2946.0000,5860.7500,7116.2500,0
2022-06-26,49694.5000,5578.0000,3670.2500,9846.7500,3805.2500,3985.0000,6002.2500,7147.7500,0
2022-06-27,50583.2500,5505.0000,3084.0000,9734.0000,4627.2500,4745.5000,5673.0000,7635.5000,0
2022-06-28,54187.0000,6161.0000,3480.7500,10040.2500,5674.5000,5749.5000,5638.0000,7703.7500,0
2022-06-29,57441.7500,6658.0000,3746.7500,10921.7500,7245.2500,5249.7500,5641.7500,7818.7500,0
2022-06-30,63611.2500,6703.7500,3858.2500,12334.2500,8354.7500,5889.2500,6092.2500,8560.2500,0
2022-07-01,67179.7500,6628.2500,3794.2500,13879.2500,8756.0000,6423.2500,6914.5000,8952.5000,0
2022-07-02,70160.2500,7898.5000,4130.0000,14373.7500,8730.5000,6124.2500,8026.0000,8951.7500,0
2022-07-03,74467.5000,7849.5000,5706.7500,15441.0000,8789.2500,5898.5000,7724.5000,10894.2500,0
2022-07-04,76700.5000,7849.0000,5668.7500,15015.7500,8951.0000,6936.5000,7443.2500,13157.2500,0
2022-07-05,80762.0000,7689.5000,5353.0000,16341.7500,8745.2500,7948.0000,7558.7500,15343.0000,0
2022-07-06,83143.2500,9418.5000,6451.0000,17697.2500,8715.2500,7468.2500,7940.0000,13484.2500,0
2022-07-07,84211.0000,9225.7500,6414.5000,16959.5000,10792.0000,7881.0000,7904.7500,12770.0000,0
2022-07-08,93403.2500,8690.7500,8919.2500,17732.2500,11933.5000,10005.0000,7021.5000,16589.2500,0
2022-07-09,94965.5000,10016.7500,6913.0000,19104.7500,12378.2500,11112.5000,7167.2500,15726.0000,0
2022-07-10,96644.7500,10876.7500,6682.2500,19929.5000,12916.2500,10958.5000,8195.5000,14409.5000,0
2022-07-11,100626.2500,10528.2500,7034.2500,19981.7500,16731.2500,11444.0000,7826.5000,14458.5000,0
2022-07-12,103887.0000,10379.5000,7096.7500,20731.2500,17120.7500,12281.5000,7835.7500,15566.2500,0
2022-07-13,109165.5000,11834.2500,6617.0000,21745.0000,17253.5000,13281.2500,10269.7500,15116.7500,0
2022-07-14,119360.0000,12109.0000,9503.0000,25557.0000,20360.2500,14488.0000,10006.5000,14103.7500,0
2022-07-15,130376.5000,11570.5000,12139.5000,25244.5000,21387.7500,16370.7500,10005.2500,20430.0000,0
2022-07-16,150424.7500,11227.7500,13590.5000,27282.5000,34083.5000,19095.2500,10018.2500,21348.7500,0
2022-07-17,153067.0000,13695.2500,12103.5000,27329.2500,35426.2500,18567.5000,10423.7500,21717.7500,0
2022-07-18,154781.5000,13782.7500,15776.0000,27415.5000,34095.5000,17724.0000,10248.0000,22086.2500,0
2022-07-19,158693.2500,13295.7500,15688.2500,27487.7500,32118.0000,19349.5000,11137.7500,26066.2500,0
2022-07-20,158436.0000,12558.0000,16555.2500,24736.5000,32296.5000,19752.0000,11105.5000,28591.5000,0
2022-07-21,172038.2500,14922.5000,16503.0000,30481.2500,32665.7500,19625.0000,11645.5000,32336.2500,0
2022-07-22,175514.7500,14791.0000,17000.0000,35116.7500,33334.7500,20862.7500,10392.0000,30119.7500,0
2022-07-23,177693.2500,15007.7500,16940.2500,35409.2500,34280.5000,20673.5000,11319.0000,30083.0000,0
2022-07-24,180456.7500,14995.5000,17880.2500,34973.5000,30219.7500,20648.7500,12131.5000,35974.5000,0
2022-07-25,173442.0000,15023.2500,16229.7500,34949.7500,27957.5000,19089.0000,12016.0000,34621.7500,0
2022-07-26,168886.5000,14780.2500,16643.0000,34791.5000,27438.0000,17443.7500,11748.2500,32434.7500,0
2022-07-27,166024.5000,14704.0000,16564.5000,33975.5000,26252.2500,18432.0000,10454.5000,32056.0000,0
2022-07-28,160862.2500,14712.0000,14016.5000,34217.0000,26268.0000,17309.0000,11494.0000,29188.5000,0
2022-07-29,159871.7500,14052.5000,12994.7500,34029.2500,26654.2500,18292.7500,12130.5000,28099.7500,0
2022-07-30,156962.2500,13208.0000,13005.0000,31598.0000,26358.5000,19172.5000,12573.2500,27480.0000,0
2022-07-31,176673.0000,13092.2500,19911.5000,31782.2500,27327.5000,22580.0000,11799.0000,36278.0000,0
2022-08-01,179726.2500,13009.2500,19279.5000,33744.5000,25095.5000,23507.2500,13768.0000,37498.7500,0
2022-08-02,180230.7500,14748.7500,19699.7500,33190.5000,24662.0000,24997.0000,13475.7500,35719.5000,0
2022-08-03,181431.5000,14590.0000,20081.2500,33561.0000,26162.5000,22517.2500,13283.7500,37235.0000,0
2022-08-04,183237.7500,13715.7500,19966.7500,32494.7500,25000.2500,23962.2500,15808.0000,38685.7500,0
2022-08-05,184892.7500,14879.7500,19878.5000,34283.0000,23764.5000,22589.5000,17058.2500,38754.2500,0
2022-08-06,180277.7500,15907.0000,19538.5000,33176.7500,24215.7500,22527.0000,15375.7500,35886.2500,0
2022-08-07,177660.5000,15740.7500,19931.2500,33052.0000,24329.5000,21177.0000,13750.2500,36008.5000,0
2022-08-08,167501.0000,15613.5000,19306.2500,33000.7500,22909.2500,21314.0000,12847.5000,29040.5000,0
2022-08-09,164339.7500,13267.7500,19219.5000,32768.7500,22456.7500,20547.2500,13429.5000,29219.2500,0
2022-08-10,161374.2500,13077.0000,19219.0000,32030.0000,21979.2500,20188.2500,12994.5000,28604.7500,0
2022-08-11,155650.5000,12427.5000,18873.7500,30709.7500,21109.2500,20119.0000,12363.7500,26627.5000,0
2022-08-12,148928.7500,11801.0000,13978.0000,28603.0000,20547.7500,17939.5000,11773.0000,30867.7500,0
2022-08-13,141074.0000,12265.7500,7425.2500,27598.0000,22257.2500,18327.7500,15325.0000,24299.2500,0
2022-08-14,145176.2500,12681.0000,8035.2500,27872.2500,24918.5000,18941.7500,14629.2500,24557.0000,0
2022-08-15,149811.5000,13048.0000,7973.7500,29842.0000,27502.7500,20205.0000,12622.5000,24830.0000,0
2022-08-16,149407.2500,11943.7500,9274.5000,26878.7500,28089.2500,21994.5000,12731.2500,25123.5000,0
2022-08-17,146643.2500,13409.0000,9271.0000,27182.0000,27742.0000,21857.2500,12580.0000,21452.5000,0
2022-08-18,140904.7500,13382.7500,9132.0000,26781.0000,25154.2500,20115.5000,13112.5000,20301.5000,0
2022-08-19,129901.0000,13209.0000,7459.5000,26917.2500,25602.5000,14373.2500,12253.2500,16957.5000,0
2022-08-20,122977.5000,12798.7500,6460.5000,24613.2500,23263.0000,13207.7500,12371.0000,16971.2500,0
2022-08-21,118104.0000,13956.0000,6209.0000,24425.7500,20838.0000,13396.5000,10740.5000,15675.2500,0
2022-08-22,114698.0000,13766.5000,6090.0000,22874.0000,21333.2500,11949.0000,10326.5000,15804.2500,0
2022-08-23,114489.0000,12935.2500,7698.7500,22883.5000,18523.7500,12623.0000,10547.0000,16998.2500,0
2022-08-24,122789.5000,13652.5000,7514.0000,24537.7500,17045.2500,12937.2500,13470.5000,21497.5000,0
2022-08-25,124136.7500,15083.2500,7994.7500,24512.7500,15089.5000,12183.5000,14371.2500,22435.2500,0
2022-08-26,127590.7500,15097.5000,8389.5000,24714.7500,15155.7500,14868.2500,14354.2500,23024.0000,0
2022-08-27,131780.2500,15232.5000,11737.7500,23099.2500,14136.5000,15457.5000,13517.2500,26804.0000,0
2022-08-28,127226.5000,14649.2500,9117.5000,23419.2500,13998.7500,14470.2500,13527.5000,26471.7500,0
2022-08-29,124513.2500,14548.0000,9322.5000,23832.7500,13814.2500,11770.5000,13537.7500,26200.2500,0
2022-08-30,138393.0000,14616.5000,17560.5000,28289.7500,13851.7500,11487.0000,13633.0000,27880.0000,0
2022-08-31,132957.2500,12748.0000,17561.7500,28580.5000,14541.7500,11623.2500,12566.0000,24486.5000,0
2022-09-01,117440.7500,8516.0000,8712.0000,26637.0000,14401.2500,11813.2500,13099.2500,23766.0000,0
2022-09-02,113938.2500,8716.7500,8714.0000,19671.7500,15369.5000,12304.2500,13372.0000,24287.7500,0
2022-09-03,133615.7500,10793.2500,9191.7500,30127.2500,21217.0000,12792.2500,13468.5000,24499.7500,0
2022-09-04,188563.0000,12936.0000,23329.7500,37543.2500,28037.2500,13199.7500,12959.7500,48298.7500,0
2022-09-05,212094.0000,16938.2500,23465.0000,45877.0000,33406.0000,14498.2500,16132.2500,49220.7500,0
2022-09-06,209049.2500,17567.7500,23435.7500,43692.5000,38375.2500,15093.0000,15215.2500,44082.5000,0
2022-09-07,202912.5000,16784.7500,23595.7500,42383.7500,39380.7500,15404.7500,14581.7500,39421.5000,0
2022-09-08,183829.7500,16924.7500,12450.2500,39962.7500,39463.7500,15431.2500,13873.5000,34360.5000,0
2022-09-09,190763.0000,16510.5000,12668.5000,39540.2500,36372.0000,15028.7500,19260.0000,40006.2500,0
2022-09-10,201278.5000,15595.0000,12793.7500,34167.2500,44612.7500,16291.7500,17801.5000,48409.7500,0
2022-09-11,205197.2500,16107.7500,13008.7500,34697.0000,48319.7500,16384.5000,17429.0000,47672.5000,0
2022-09-12,212199.5000,15388.2500,12940.5000,38764.7500,52632.2500,18523.0000,18635.0000,43455.0000,0
2022-09-13,206142.0000,14344.5000,12432.0000,36549.2500,57480.0000,19890.7500,17618.7500,36308.0000,0
2022-09-14,211892.5000,12527.2500,13016.7500,41234.5000,59012.7500,20886.7500,16430.7500,36740.7500,0
2022-09-15,216123.2500,13392.2500,14923.0000,39067.7500,63527.2500,21466.0000,15635.7500,36023.2500,0
2022-09-16,224609.2500,14320.7500,14730.5000,41897.0000,68741.5000,17096.7500,16291.2500,39598.2500,0
2022-09-17,232296.5000,14208.7500,15214.5000,44646.7500,73335.7500,15264.5000,16880.5000,40969.2500,0
2022-09-18,244643.5000,14111.5000,17960.2500,48393.0000,74894.5000,16477.0000,16888.0000,44236.5000,0
2022-09-19,247042.7500,12905.0000,19049.2500,44834.5000,76718.7500,18174.7500,16851.5000,46883.5000,0
2022-09-20,260813.7500,13352.2500,18787.2500,51726.5000,80648.2500,19144.2500,16866.7500,48569.2500,0
2022-09-21,235900.5000,12837.0000,17197.0000,47772.0000,63900.5000,20350.2500,16134.5000,46235.2500,0
2022-09-22,243937.2500,10714.5000,17438.7500,50230.7500,69570.0000,21901.7500,16405.5000,46291.7500,0
2022-09-23,255025.0000,11455.0000,17277.0000,53919.7500,75989.0000,22254.5000,16389.0000,46288.2500,0
2022-09-24,255025.0000,11455.0000,17277.0000,53919.7500,75989.0000,22254.5000,16389.0000,46288.2500,1
2022-09-25,255025.0000,11455.0000,17277.0000,53919.7500,75989.0000,22254.5000,16389.0000,46288.2500,1
2022-09-26,252530.7500,12376.5000,18023.5000,44297.0000,78280.7500,27339.2500,16969.2500,43465.7500,0
2022-09-27,252530.7500,12376.5000,18023.5000,44297.0000,78280.7500,27339.2500,16969.2500,43465.7500,1
2022-09-28,252530.7500,12376.5000,18023.5000,44297.0000,78280.7500,27339.2500,16969.2500,43465.7500,1
2022-09-29,252530.7500,12376.5000,18023.5000,44297.0000,78280.7500,27339.2500,16969.2500,43465.7500,1
2022-09-30,244793.5000,11853.2500,18216.0000,48962.5000,80885.7500,24256.5000,11339.7500,37643.0000,0
