date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2019-08-25,179434.7500,15765.5000,13897.0000,36916.5000,16319.2500,24108.2500,31600.0000,27192.0000,0
2019-08-26,159827.7500,15546.2500,16197.7500,35621.0000,17113.5000,24652.5000,14665.2500,22332.2500,0
2019-08-27,157030.2500,13898.2500,16099.2500,34978.7500,17207.7500,24426.5000,10689.7500,26188.2500,0
2019-08-28,147497.7500,13379.0000,15552.0000,23403.2500,16539.0000,24251.7500,11542.2500,29625.5000,0
2019-08-29,142695.2500,16094.7500,11908.7500,24920.0000,13738.5000,24264.7500,12309.0000,26254.0000,0
2019-08-30,145185.5000,15860.0000,17092.5000,22854.7500,15191.2500,23776.2500,12043.7500,25261.5000,0
2019-08-31,164086.0000,16053.7500,18861.2500,24966.7500,20449.2500,25921.5000,12177.2500,32636.2500,0
2019-09-01,163951.5000,16196.7500,17488.7500,26246.5000,20222.7500,26204.7500,11994.5000,32679.7500,0
2019-09-02,165775.0000,15434.7500,18443.2500,27092.2500,22998.5000,25821.7500,12332.0000,31039.2500,0
2019-09-03,163024.0000,14631.2500,12468.2500,29282.7500,21664.7500,25953.7500,13432.2500,32448.7500,0
2019-09-04,154822.5000,13101.7500,13361.0000,21668.5000,21696.0000,26361.2500,13429.7500,32299.0000,0
2019-09-05,150718.7500,11487.0000,12627.0000,21412.5000,24433.7500,23454.0000,13364.7500,31732.7500,0
2019-09-06,150223.0000,13000.0000,8850.2500,24943.2500,24292.2500,22457.2500,13534.2500,30427.7500,0
2019-09-07,148549.2500,13017.7500,8977.0000,25682.0000,21964.0000,22982.0000,13058.5000,30345.5000,0
2019-09-08,142475.5000,12675.2500,8899.0000,25383.2500,21805.5000,23506.2500,10027.0000,27232.7500,0
2019-09-09,107840.7500,12826.7500,4857.5000,22662.2500,16318.5000,19690.7500,10105.2500,9215.5000,0
2019-09-10,101933.7500,9621.0000,4794.7500,22755.5000,15118.2500,19827.2500,8675.0000,9317.0000,0
2019-09-11,96110.0000,8554.7500,4636.5000,23358.0000,12297.7500,18650.5000,8188.2500,9118.2500,0
2019-09-12,96998.5000,8222.0000,4501.2500,22907.0000,14338.7500,18276.7500,7983.7500,9639.5000,0
2019-09-13,86148.7500,6126.2500,4831.2500,23593.0000,11624.0000,11799.7500,9092.7500,8127.5000,0
2019-09-14,85626.2500,6597.2500,4801.5000,23931.5000,11388.0000,11559.2500,9719.7500,7115.0000,0
2019-09-15,84384.2500,7220.7500,4862.2500,25723.7500,11420.2500,11786.7500,8571.0000,4596.5000,0
2019-09-16,83921.5000,6766.7500,5018.5000,26115.0000,11336.2500,13452.7500,7613.0000,3675.2500,0
2019-09-17,73703.0000,6790.0000,3040.5000,19982.0000,7796.7500,14150.2500,9702.5000,3851.5000,0
2019-09-18,65786.7500,7151.5000,2684.7500,11651.5000,8522.2500,13395.0000,10069.7500,3650.5000,0
2019-09-19,68304.5000,7131.2500,2675.7500,10064.7500,10451.7500,15581.7500,9935.2500,4299.2500,0
2019-09-20,75488.5000,7814.0000,3648.0000,9354.0000,11822.5000,21207.2500,9312.2500,4559.2500,0
2019-09-21,85175.5000,9846.0000,3681.2500,15315.2500,12635.2500,21452.2500,9505.7500,4647.0000,0
2019-09-22,99077.5000,11478.5000,6797.0000,21473.0000,13884.5000,22176.0000,10257.7500,4438.7500,0
2019-09-23,124280.2500,12648.2500,12627.2500,27391.5000,21046.0000,24453.2500,10151.0000,7235.5000,0
2019-09-24,127425.7500,12978.5000,13260.7500,26475.0000,26150.0000,22706.0000,10460.0000,6551.7500,0
2019-09-25,131351.0000,13597.5000,11684.7500,27347.7500,29236.5000,22145.5000,11886.0000,6378.2500,0
2019-09-26,129692.2500,11865.2500,9393.2500,20333.0000,38521.5000,22984.0000,11333.7500,5915.2500,0
2019-09-27,137812.0000,12346.5000,6983.2500,26101.0000,50772.2500,12763.2500,11742.5000,7239.0000,0
2019-09-28,145551.2500,8959.0000,8025.5000,22486.2500,56640.7500,17678.0000,11482.7500,10177.2500,0
2019-09-29,166794.0000,10576.2500,9386.0000,26939.2500,59119.2500,24836.5000,14016.5000,11389.0000,0
2019-09-30,172466.7500,10004.2500,9896.7500,25660.0000,65071.0000,27354.2500,13017.2500,10993.7500,0
