date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2025-05-01,0.7867,0.7913,0.7911,0.7949,0.7972,0.7945,0.7740,0.7601,0
2025-05-02,0.7957,0.7957,0.8063,0.7932,0.7987,0.8071,0.7827,0.7676,0
2025-05-03,0.7946,0.7824,0.8046,0.7965,0.8006,0.7994,0.7769,0.7920,0
2025-05-04,0.7908,0.7766,0.7627,0.7937,0.7978,0.7991,0.8153,0.7623,0
2025-05-05,0.7932,0.7994,0.7808,0.7904,0.7998,0.8077,0.7938,0.7711,0
2025-05-06,0.7934,0.7809,0.8009,0.7995,0.7996,0.8102,0.7643,0.7624,0
2025-05-07,0.7979,0.7812,0.8038,0.8194,0.7930,0.7948,0.7832,0.8079,0
2025-05-08,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,0
2025-05-09,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-10,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-11,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-12,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-13,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-14,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-15,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-16,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-17,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-18,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-19,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-20,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-21,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-22,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-23,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-24,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-25,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-26,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-27,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-28,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-29,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-30,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-05-31,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-01,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-02,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-03,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-04,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-05,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-06,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-07,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-08,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-09,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-10,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-11,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-12,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-13,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-14,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-15,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-16,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-17,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-18,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-19,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-20,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-21,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-22,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
2025-06-23,0.8031,0.8055,0.8035,0.8071,0.8084,0.8113,0.7653,0.7858,1
