date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2020-07-03,0.7501,0.7501,0.7577,0.7506,0.7525,0.7632,0.7606,0.7349,0
2020-07-04,0.7448,0.7364,0.7581,0.7498,0.7525,0.7618,0.7405,0.7232,0
2020-07-05,0.7461,0.7420,0.7608,0.7556,0.7672,0.7674,0.7075,0.7158,0
2020-07-06,0.7517,0.7460,0.7646,0.7568,0.7639,0.7688,0.7471,0.7224,0
2020-07-07,0.7491,0.7489,0.7631,0.7553,0.7512,0.7655,0.7488,0.7218,0
2020-07-08,0.7421,0.7501,0.7556,0.7548,0.7455,0.7621,0.7039,0.7185,0
2020-07-09,0.7398,0.7349,0.7575,0.7542,0.7398,0.7571,0.7115,0.7181,0
2020-07-10,0.7411,0.7394,0.7589,0.7568,0.7340,0.7585,0.7185,0.7191,0
2020-07-11,0.7458,0.7401,0.7729,0.7569,0.7375,0.7672,0.7262,0.7195,0
2020-07-12,0.7413,0.7415,0.7722,0.7569,0.7381,0.7716,0.7144,0.6867,0
2020-07-13,0.7464,0.7465,0.7771,0.7705,0.7371,0.7704,0.7165,0.6936,0
2020-07-14,0.7552,0.7660,0.7780,0.7779,0.7388,0.7711,0.7432,0.7098,0
2020-07-15,0.7569,0.7692,0.7796,0.7744,0.7420,0.7743,0.7469,0.7154,0
2020-07-16,0.7573,0.7673,0.7787,0.7740,0.7472,0.7772,0.7448,0.7142,0
2020-07-17,0.7542,0.7598,0.7744,0.7683,0.7471,0.7736,0.7391,0.7194,0
2020-07-18,0.7522,0.7560,0.7693,0.7626,0.7483,0.7683,0.7444,0.7250,0
2020-07-19,0.7469,0.7544,0.7628,0.7632,0.7498,0.7669,0.7309,0.7006,0
2020-07-20,0.7398,0.7511,0.7528,0.7635,0.7477,0.7655,0.7188,0.6705,0
2020-07-21,0.7403,0.7510,0.7521,0.7665,0.7546,0.7679,0.7147,0.6625,0
2020-07-22,0.7380,0.7497,0.7476,0.7688,0.7527,0.7633,0.7117,0.6564,0
2020-07-23,0.7355,0.7472,0.7349,0.7678,0.7482,0.7581,0.7123,0.6656,0
2020-07-24,0.7325,0.7371,0.7316,0.7696,0.7459,0.7585,0.6947,0.6651,0
2020-07-25,0.7364,0.7486,0.7321,0.7696,0.7476,0.7622,0.7060,0.6710,0
2020-07-26,0.7362,0.7424,0.7323,0.7688,0.7421,0.7695,0.7077,0.6722,0
2020-07-27,0.7376,0.7524,0.7367,0.7646,0.7217,0.7693,0.7263,0.6877,0
2020-07-28,0.7394,0.7529,0.7405,0.7645,0.7270,0.7691,0.7265,0.6904,0
2020-07-29,0.7484,0.7541,0.7533,0.7643,0.7303,0.7695,0.7521,0.7241,0
2020-07-30,0.7493,0.7626,0.7612,0.7620,0.7268,0.7668,0.7578,0.7230,0
2020-07-31,0.7504,0.7637,0.7660,0.7643,0.7299,0.7684,0.7467,0.7248,0
2020-08-01,0.7518,0.7638,0.7743,0.7633,0.7335,0.7701,0.7427,0.7246,0
2020-08-02,0.7521,0.7638,0.7791,0.7611,0.7423,0.7711,0.7399,0.7174,0
2020-08-03,0.7518,0.7654,0.7783,0.7581,0.7458,0.7706,0.7403,0.7161,0
2020-08-04,0.7544,0.7655,0.7783,0.7600,0.7574,0.7746,0.7448,0.7116,0
2020-08-05,0.7588,0.7656,0.7810,0.7635,0.7582,0.7824,0.7433,0.7267,0
2020-08-06,0.7595,0.7655,0.7784,0.7612,0.7584,0.7873,0.7520,0.7275,0
2020-08-07,0.7592,0.7641,0.7791,0.7619,0.7512,0.7913,0.7521,0.7274,0
2020-08-08,0.7579,0.7635,0.7801,0.7628,0.7506,0.7829,0.7520,0.7264,0
2020-08-09,0.7615,0.7690,0.7852,0.7665,0.7530,0.7877,0.7503,0.7296,0
2020-08-10,0.7663,0.7691,0.7857,0.7720,0.7584,0.7844,0.7599,0.7472,0
2020-08-11,0.7705,0.7688,0.7989,0.7744,0.7539,0.7825,0.7656,0.7653,0
2020-08-12,0.7672,0.7720,0.7991,0.7784,0.7535,0.7805,0.7237,0.7618,0
2020-08-13,0.7699,0.7789,0.7991,0.7812,0.7569,0.7809,0.7411,0.7558,0
2020-08-14,0.7725,0.7830,0.7901,0.7808,0.7674,0.7897,0.7524,0.7516,0
2020-08-15,0.7785,0.7820,0.8028,0.7816,0.7932,0.7926,0.7573,0.7484,0
2020-08-16,0.7775,0.7830,0.8002,0.7844,0.7867,0.7918,0.7566,0.7463,0
2020-08-17,0.7725,0.7789,0.7976,0.7833,0.7850,0.7855,0.7544,0.7263,0
2020-08-18,0.7631,0.7662,0.7907,0.7819,0.7861,0.7860,0.7180,0.6982,0
2020-08-19,0.7571,0.7643,0.7733,0.7781,0.7740,0.7819,0.7202,0.6970,0
2020-08-20,0.7534,0.7640,0.7754,0.7773,0.7700,0.7626,0.7185,0.6964,0
2020-08-21,0.7518,0.7590,0.7683,0.7766,0.7672,0.7607,0.7256,0.6971,0
2020-08-22,0.7499,0.7540,0.7665,0.7706,0.7669,0.7620,0.7286,0.6958,0
2020-08-23,0.7493,0.7570,0.7638,0.7709,0.7688,0.7626,0.7186,0.6957,0
2020-08-24,0.7533,0.7567,0.7681,0.7720,0.7721,0.7625,0.7320,0.7064,0
2020-08-25,0.7539,0.7595,0.7662,0.7712,0.7733,0.7625,0.7339,0.7099,0
2020-08-26,0.7550,0.7566,0.7660,0.7724,0.7774,0.7635,0.7323,0.7149,0
2020-08-27,0.7558,0.7587,0.7645,0.7727,0.7780,0.7675,0.7310,0.7149,0
2020-08-28,0.7588,0.7572,0.7641,0.7763,0.7804,0.7844,0.7312,0.7102,0
2020-08-29,0.7631,0.7603,0.7647,0.7803,0.7978,0.7905,0.7311,0.7061,0
2020-08-30,0.7697,0.7785,0.7636,0.7800,0.7978,0.7928,0.7667,0.7165,0
2020-08-31,0.7721,0.7800,0.7675,0.7861,0.7961,0.7903,0.7699,0.7224,0
2020-09-01,0.7733,0.7811,0.7717,0.7870,0.7993,0.7929,0.7659,0.7205,0
2020-09-02,0.7776,0.7859,0.7763,0.7891,0.7999,0.7948,0.7581,0.7427,0
2020-09-03,0.7847,0.7870,0.7985,0.7903,0.7983,0.7984,0.7676,0.7617,0
2020-09-04,0.7869,0.7873,0.7989,0.7922,0.8019,0.8065,0.7679,0.7607,0
2020-09-05,0.7868,0.7859,0.7989,0.7908,0.8068,0.8057,0.7678,0.7582,0
2020-09-06,0.7882,0.7864,0.7997,0.7913,0.8116,0.8052,0.7722,0.7578,0
2020-09-07,0.7901,0.7877,0.7994,0.7930,0.8127,0.8050,0.7715,0.7678,0
2020-09-08,0.7864,0.7704,0.8004,0.7918,0.8130,0.8054,0.7500,0.7681,0
2020-09-09,0.7885,0.7665,0.8061,0.7934,0.8125,0.8138,0.7504,0.7688,0
2020-09-10,0.7918,0.7761,0.8072,0.7935,0.8153,0.8133,0.7628,0.7725,0
2020-09-11,0.7931,0.7841,0.8079,0.7924,0.8103,0.8155,0.7627,0.7808,0
2020-09-12,0.7933,0.7876,0.8080,0.7919,0.8091,0.8149,0.7598,0.7845,0
2020-09-13,0.7945,0.7891,0.8103,0.7903,0.8107,0.8161,0.7604,0.7895,0
2020-09-14,0.7924,0.7862,0.8087,0.7882,0.8042,0.8152,0.7674,0.7850,0
2020-09-15,0.7934,0.7886,0.8059,0.7899,0.8079,0.8163,0.7674,0.7850,0
2020-09-16,0.7936,0.7886,0.8054,0.7910,0.8112,0.8132,0.7682,0.7847,0
2020-09-17,0.7973,0.8018,0.8073,0.7867,0.8071,0.8130,0.7926,0.7939,0
2020-09-18,0.7991,0.7982,0.8092,0.7930,0.8064,0.8166,0.7951,0.7931,0
2020-09-19,0.8011,0.8029,0.8091,0.7951,0.8077,0.8173,0.7982,0.7965,0
2020-09-20,0.8014,0.8028,0.8121,0.7971,0.8038,0.8170,0.7944,0.7982,0
2020-09-21,0.8027,0.8035,0.8151,0.8006,0.8048,0.8157,0.7914,0.8010,0
2020-09-22,0.8025,0.8031,0.8166,0.8009,0.8048,0.8144,0.7915,0.7990,0
2020-09-23,0.8024,0.8035,0.8191,0.8032,0.8042,0.8145,0.7932,0.7896,0
2020-09-24,0.8039,0.8036,0.8174,0.8064,0.8020,0.8160,0.7914,0.7989,0
2020-09-25,0.8010,0.8001,0.8160,0.8037,0.8005,0.8133,0.7887,0.7932,0
2020-09-26,0.7986,0.7990,0.8150,0.7970,0.7978,0.8094,0.7917,0.7939,0
2020-09-27,0.7988,0.8012,0.8172,0.7937,0.7956,0.8112,0.7935,0.7967,0
2020-09-28,0.8007,0.8046,0.8227,0.7940,0.7944,0.8148,0.7929,0.8000,0
2020-09-29,0.8017,0.8043,0.8222,0.7946,0.7943,0.8105,0.7959,0.8110,0
2020-09-30,0.8009,0.8039,0.8215,0.7940,0.7939,0.8101,0.7958,0.8076,0
