date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2023-06-04,0.7818,0.7759,0.7994,0.7963,0.7771,0.8045,0.7437,0.7553,0
2023-06-05,0.7809,0.7791,0.8005,0.7924,0.7787,0.8008,0.7422,0.7559,0
2023-06-06,0.7806,0.7873,0.8005,0.7847,0.7760,0.7958,0.7610,0.7571,0
2023-06-07,0.7795,0.7853,0.8003,0.7791,0.7748,0.7919,0.7628,0.7651,0
2023-06-08,0.7771,0.7857,0.8024,0.7768,0.7842,0.7882,0.7444,0.7560,0
2023-06-09,0.7787,0.7866,0.7961,0.7826,0.7828,0.7912,0.7490,0.7576,0
2023-06-10,0.7743,0.7913,0.7954,0.7744,0.7767,0.7890,0.7452,0.7477,0
2023-06-11,0.7708,0.7877,0.7957,0.7760,0.7750,0.7907,0.7224,0.7364,0
2023-06-12,0.7645,0.7613,0.7958,0.7808,0.7783,0.7911,0.6848,0.7226,0
2023-06-13,0.7646,0.7618,0.7946,0.7787,0.7842,0.7943,0.6850,0.7188,0
2023-06-14,0.7649,0.7609,0.7863,0.7713,0.7981,0.7961,0.6941,0.7206,0
2023-06-15,0.7619,0.7605,0.7881,0.7708,0.7872,0.7934,0.6874,0.7173,0
2023-06-16,0.7686,0.7607,0.7885,0.7750,0.7828,0.7914,0.7233,0.7433,0
2023-06-17,0.7744,0.7655,0.7882,0.7751,0.7818,0.7916,0.7504,0.7661,0
2023-06-18,0.7718,0.7719,0.7910,0.7762,0.7816,0.7951,0.7428,0.7366,0
2023-06-19,0.7680,0.7667,0.7903,0.7920,0.7893,0.7962,0.7190,0.6919,0
2023-06-20,0.7670,0.7693,0.7923,0.7933,0.7922,0.7961,0.7065,0.6830,0
2023-06-21,0.7652,0.7701,0.7893,0.7898,0.7902,0.7896,0.7145,0.6835,0
2023-06-22,0.7707,0.7818,0.7899,0.7935,0.7893,0.7992,0.7184,0.6952,0
2023-06-23,0.7744,0.7782,0.7921,0.7946,0.7897,0.7922,0.7245,0.7272,0
2023-06-24,0.7696,0.7782,0.7787,0.7886,0.7797,0.7871,0.7249,0.7323,0
2023-06-25,0.7612,0.7782,0.7702,0.7671,0.7731,0.7721,0.7325,0.7354,0
2023-06-26,0.7497,0.7767,0.7616,0.7542,0.7474,0.7554,0.7333,0.7292,0
2023-06-27,0.7438,0.7779,0.7620,0.7403,0.7310,0.7522,0.7353,0.7282,0
2023-06-28,0.7422,0.7789,0.7690,0.7296,0.7176,0.7636,0.7282,0.7335,0
2023-06-29,0.7459,0.7786,0.7729,0.7340,0.7216,0.7660,0.7420,0.7331,0
2023-06-30,0.7463,0.7791,0.7751,0.7335,0.7153,0.7660,0.7365,0.7457,0
2023-07-01,0.7492,0.7801,0.7766,0.7394,0.7118,0.7683,0.7469,0.7495,0
2023-07-02,0.7493,0.7770,0.7888,0.7481,0.7050,0.7586,0.7459,0.7444,0
2023-07-03,0.7469,0.7752,0.7861,0.7410,0.7131,0.7481,0.7521,0.7433,0
2023-07-04,0.7362,0.7625,0.7668,0.7400,0.7141,0.7367,0.7335,0.7185,0
2023-07-05,0.7372,0.7638,0.7676,0.7437,0.7179,0.7405,0.7146,0.7224,0
2023-07-06,0.7304,0.7578,0.7678,0.7453,0.7214,0.7407,0.7032,0.6758,0
2023-07-07,0.7086,0.7579,0.7678,0.7428,0.7239,0.7397,0.5669,0.6088,0
2023-07-08,0.6999,0.6911,0.7454,0.7457,0.7258,0.7428,0.5699,0.6057,0
2023-07-09,0.7102,0.7323,0.7419,0.7483,0.7317,0.7572,0.6010,0.6053,0
2023-07-10,0.7252,0.7433,0.7426,0.7524,0.7522,0.7573,0.6611,0.6389,0
2023-07-11,0.7276,0.7409,0.7417,0.7554,0.7540,0.7578,0.6718,0.6443,0
2023-07-12,0.7206,0.7434,0.7341,0.7554,0.7531,0.7643,0.6668,0.5934,0
2023-07-13,0.7242,0.7515,0.7481,0.7577,0.7537,0.7630,0.6566,0.6038,0
2023-07-14,0.7245,0.7531,0.7451,0.7582,0.7487,0.7590,0.6722,0.6068,0
2023-07-15,0.7277,0.7491,0.7482,0.7573,0.7463,0.7592,0.6934,0.6208,0
2023-07-16,0.7268,0.7447,0.7482,0.7587,0.7432,0.7602,0.6844,0.6230,0
2023-07-17,0.7287,0.7430,0.7524,0.7590,0.7447,0.7789,0.6742,0.6172,0
2023-07-18,0.7284,0.7428,0.7553,0.7566,0.7356,0.7748,0.6876,0.6212,0
2023-07-19,0.7254,0.7436,0.7524,0.7568,0.7319,0.7651,0.6898,0.6147,0
2023-07-20,0.7264,0.7492,0.7481,0.7591,0.7350,0.7631,0.6917,0.6168,0
2023-07-21,0.7273,0.7486,0.7484,0.7585,0.7368,0.7624,0.6878,0.6260,0
2023-07-22,0.7280,0.7375,0.7473,0.7576,0.7400,0.7581,0.7043,0.6333,0
2023-07-23,0.7271,0.7377,0.7476,0.7561,0.7380,0.7584,0.6956,0.6375,0
2023-07-24,0.7310,0.7379,0.7617,0.7573,0.7402,0.7551,0.6871,0.6581,0
2023-07-25,0.7380,0.7389,0.7794,0.7576,0.7431,0.7566,0.6794,0.6928,0
2023-07-26,0.7427,0.7408,0.7750,0.7581,0.7451,0.7541,0.6966,0.7207,0
2023-07-27,0.7477,0.7517,0.7730,0.7588,0.7464,0.7524,0.7433,0.7182,0
2023-07-28,0.7452,0.7440,0.7679,0.7606,0.7465,0.7544,0.7367,0.7095,0
2023-07-29,0.7427,0.7451,0.7647,0.7595,0.7467,0.7511,0.7237,0.7074,0
2023-07-30,0.7448,0.7462,0.7624,0.7645,0.7482,0.7521,0.7354,0.7052,0
2023-07-31,0.7463,0.7464,0.7637,0.7712,0.7533,0.7512,0.7332,0.7008,0
2023-08-01,0.7485,0.7457,0.7760,0.7729,0.7600,0.7553,0.7254,0.6949,0
2023-08-02,0.7486,0.7404,0.7781,0.7713,0.7694,0.7567,0.7123,0.6975,0
2023-08-03,0.7515,0.7431,0.7679,0.7698,0.7814,0.7600,0.7237,0.7061,0
2023-08-04,0.7535,0.7497,0.7695,0.7679,0.7842,0.7612,0.7345,0.7064,0
2023-08-05,0.7522,0.7456,0.7745,0.7684,0.7847,0.7616,0.7291,0.6957,0
2023-08-06,0.7534,0.7305,0.7717,0.7638,0.7825,0.7607,0.7425,0.7227,0
2023-08-07,0.7543,0.7500,0.7653,0.7650,0.7827,0.7599,0.7458,0.7173,0
2023-08-08,0.7471,0.7474,0.7607,0.7550,0.7783,0.7549,0.7411,0.7016,0
2023-08-09,0.7390,0.7473,0.7629,0.7543,0.7685,0.7477,0.7052,0.6827,0
2023-08-10,0.7466,0.7588,0.7630,0.7549,0.7672,0.7523,0.7345,0.7061,0
2023-08-11,0.7510,0.7649,0.7668,0.7658,0.7696,0.7538,0.7425,0.7010,0
2023-08-12,0.7469,0.7596,0.7631,0.7649,0.7729,0.7550,0.7350,0.6796,0
2023-08-13,0.7437,0.7553,0.7644,0.7701,0.7764,0.7560,0.6894,0.6752,0
2023-08-14,0.7461,0.7457,0.7712,0.7697,0.7768,0.7635,0.6986,0.6798,0
2023-08-15,0.7525,0.7498,0.7779,0.7702,0.7724,0.7806,0.7250,0.6832,0
2023-08-16,0.7471,0.7489,0.7801,0.7709,0.7691,0.7803,0.7167,0.6476,0
2023-08-17,0.7352,0.7497,0.7864,0.7730,0.7664,0.7650,0.6406,0.6204,0
2023-08-18,0.7450,0.7519,0.7821,0.7721,0.7242,0.7696,0.7176,0.6877,0
2023-08-19,0.7432,0.7797,0.7782,0.7605,0.7137,0.7669,0.7246,0.6858,0
2023-08-20,0.7383,0.7736,0.7777,0.7599,0.7225,0.7669,0.6914,0.6682,0
2023-08-21,0.7194,0.7578,0.7492,0.7622,0.7309,0.7646,0.6235,0.6027,0
2023-08-22,0.7135,0.7518,0.7297,0.7482,0.7214,0.7318,0.6946,0.6077,0
2023-08-23,0.6983,0.7346,0.7264,0.7179,0.6880,0.7205,0.6978,0.6100,0
2023-08-24,0.7009,0.7362,0.7277,0.7209,0.6933,0.7212,0.6998,0.6137,0
2023-08-25,0.7166,0.7372,0.7306,0.7238,0.7008,0.7227,0.7350,0.6911,0
2023-08-26,0.7314,0.7371,0.7520,0.7325,0.7306,0.7641,0.7278,0.6914,0
2023-08-27,0.7365,0.7386,0.7630,0.7369,0.7353,0.7704,0.7132,0.7067,0
2023-08-28,0.7400,0.7592,0.7646,0.7439,0.7382,0.7765,0.7037,0.6980,0
2023-08-29,0.7461,0.7613,0.7661,0.7626,0.7404,0.7810,0.7018,0.6995,0
2023-08-30,0.7506,0.7634,0.7667,0.7678,0.7543,0.7816,0.7130,0.6991,0
2023-08-31,0.7535,0.7639,0.7674,0.7702,0.7569,0.7828,0.7157,0.7094,0
2023-09-01,0.7628,0.7651,0.7864,0.7785,0.7661,0.7911,0.7159,0.7244,0
2023-09-02,0.7656,0.7652,0.7867,0.7804,0.7734,0.7939,0.7206,0.7272,0
2023-09-03,0.7731,0.7710,0.7878,0.7815,0.7817,0.7950,0.7530,0.7430,0
2023-09-04,0.7797,0.7847,0.7925,0.7862,0.7923,0.8083,0.7503,0.7431,0
2023-09-05,0.7821,0.7843,0.7923,0.8059,0.7853,0.8072,0.7452,0.7386,0
2023-09-06,0.7789,0.7724,0.7928,0.8027,0.7882,0.8071,0.7251,0.7396,0
2023-09-07,0.7773,0.7732,0.7933,0.8021,0.7931,0.7868,0.7286,0.7447,0
2023-09-08,0.7775,0.7805,0.7938,0.8005,0.7948,0.7884,0.7315,0.7361,0
2023-09-09,0.7835,0.7794,0.8085,0.8009,0.7958,0.7896,0.7208,0.7723,0
2023-09-10,0.7902,0.7836,0.8114,0.8012,0.7959,0.7897,0.7547,0.7934,0
2023-09-11,0.7822,0.7824,0.7933,0.8001,0.8012,0.7991,0.7302,0.7538,0
2023-09-12,0.7780,0.7692,0.7911,0.8048,0.8012,0.8042,0.7107,0.7337,0
2023-09-13,0.7822,0.7657,0.7961,0.8032,0.8011,0.8115,0.7305,0.7432,0
2023-09-14,0.7834,0.7748,0.7991,0.8013,0.8032,0.8077,0.7336,0.7450,0
2023-09-15,0.7865,0.7756,0.8118,0.8009,0.7995,0.8113,0.7404,0.7510,0
2023-09-16,0.7876,0.7789,0.8079,0.8029,0.7993,0.8035,0.7528,0.7580,0
2023-09-17,0.7879,0.7777,0.8043,0.8023,0.8031,0.8027,0.7491,0.7654,0
2023-09-18,0.7929,0.7763,0.8077,0.8028,0.7936,0.8011,0.7649,0.8034,0
2023-09-19,0.7869,0.7780,0.8053,0.8004,0.7774,0.7841,0.7670,0.7991,0
2023-09-20,0.7857,0.7812,0.8031,0.7980,0.7801,0.7809,0.7627,0.7976,0
2023-09-21,0.7867,0.7723,0.8079,0.7934,0.7895,0.7996,0.7563,0.7861,0
2023-09-22,0.7888,0.7787,0.8092,0.7928,0.7863,0.8020,0.7630,0.7926,0
2023-09-23,0.7902,0.7846,0.8028,0.8001,0.7862,0.8023,0.7800,0.7789,0
2023-09-24,0.7902,0.7846,0.8028,0.8001,0.7862,0.8023,0.7800,0.7789,1
2023-09-25,0.7881,0.7877,0.8030,0.7968,0.7853,0.8146,0.7661,0.7612,0
2023-09-26,0.7925,0.7931,0.8110,0.7989,0.7731,0.8153,0.7706,0.7870,0
2023-09-27,0.7914,0.7933,0.8127,0.7986,0.7601,0.8114,0.7757,0.7932,0
2023-09-28,0.7891,0.7932,0.8135,0.7861,0.7573,0.8138,0.7769,0.7965,0
2023-09-29,0.7878,0.7898,0.8129,0.7808,0.7572,0.8138,0.7804,0.7972,0
2023-09-30,0.7886,0.7875,0.8129,0.7816,0.7571,0.8167,0.7845,0.7979,0
