date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2017-07-11,105378.5000,8021.0000,6636.2500,31307.0000,14651.5000,10248.0000,8115.0000,13177.2500,0
2017-07-12,110558.0000,8931.5000,11081.0000,30524.0000,14129.7500,10258.0000,7027.7500,15475.5000,0
2017-07-13,113068.7500,8066.7500,13039.0000,28974.0000,13858.0000,11347.7500,7226.7500,17608.7500,0
2017-07-14,117597.2500,7833.7500,12860.5000,33025.5000,13999.7500,11666.7500,7668.5000,17620.7500,0
2017-07-15,121323.2500,9698.7500,11751.7500,33929.5000,15139.2500,12096.2500,7626.0000,17918.5000,0
2017-07-16,125762.5000,9484.7500,12065.7500,33471.7500,17130.2500,12932.5000,9023.7500,18021.2500,0
2017-07-17,118177.2500,9506.2500,11945.2500,33106.2500,17769.5000,13082.0000,8298.2500,10967.2500,0
2017-07-18,113073.5000,8778.0000,8025.7500,34042.0000,18506.2500,11937.2500,8839.7500,9578.2500,0
2017-07-19,111878.2500,9571.0000,8086.0000,32696.2500,16813.7500,12958.7500,8995.2500,9684.2500,0
2017-07-20,143015.2500,9664.0000,8254.5000,35149.0000,17145.2500,13118.5000,9094.5000,37107.2500,0
2017-07-21,139682.7500,8642.7500,12946.5000,35337.5000,17763.2500,13128.0000,9277.7500,29083.2500,0
2017-07-22,135861.0000,8783.2500,12014.2500,34572.5000,17672.5000,13853.7500,9118.7500,26082.2500,0
2017-07-23,140001.2500,9319.5000,13461.0000,36683.5000,17512.5000,14290.7500,9788.7500,25144.0000,0
2017-07-24,158045.0000,9741.5000,16625.0000,35844.5000,20791.7500,14747.5000,9884.7500,36522.5000,0
2017-07-25,159161.0000,9847.5000,19674.0000,36791.0000,20680.2500,16954.7500,10581.7500,31184.0000,0
2017-07-26,168102.0000,11051.7500,20012.2500,41243.2500,21680.7500,17603.5000,11578.5000,30951.5000,0
2017-07-27,172813.7500,12066.2500,20255.5000,43866.7500,21768.7500,18464.7500,10219.7500,32288.0000,0
2017-07-28,180238.0000,13401.5000,20138.5000,43117.7500,26930.0000,22195.0000,9773.7500,30694.7500,0
2017-07-29,184705.0000,11778.0000,19638.5000,42210.7500,31041.5000,23155.0000,10603.7500,32516.7500,0
2017-07-30,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,0
2017-07-31,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-01,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-02,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-03,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-04,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-05,194066.2500,13043.7500,19846.7500,46036.0000,33240.5000,23436.2500,12462.0000,32298.5000,1
2017-08-06,168916.2500,10411.5000,19264.2500,40194.0000,17714.0000,23849.0000,9331.0000,34843.0000,0
2017-08-07,171126.5000,12018.7500,19217.7500,39864.2500,18985.7500,22948.7500,9592.7500,34995.5000,0
2017-08-08,172792.0000,11674.0000,19682.7500,40920.0000,19184.5000,22533.2500,11324.5000,33899.2500,0
2017-08-09,174037.5000,10559.2500,20085.7500,38163.2500,20906.5000,22399.2500,11429.0000,36820.0000,0
2017-08-10,183815.0000,11444.5000,20191.5000,39458.0000,22870.7500,22529.5000,16566.0000,37181.5000,0
2017-08-11,187463.5000,14876.7500,19314.2500,38868.5000,23112.0000,22941.2500,13203.5000,41419.5000,0
2017-08-12,184783.7500,12973.0000,20435.2500,40730.5000,23233.5000,22961.2500,11832.7500,38801.0000,0
2017-08-13,186261.5000,13980.7500,20448.7500,39945.5000,25190.0000,22730.7500,12146.7500,38007.5000,0
2017-08-14,194735.0000,14470.7500,19772.5000,43183.0000,25069.5000,23746.7500,14892.2500,39693.7500,0
2017-08-15,179308.0000,15344.0000,19284.0000,41762.5000,16494.2500,21785.0000,12746.0000,38197.2500,0
2017-08-16,178238.7500,16906.7500,19820.2500,38442.7500,14979.2500,22011.0000,12071.5000,41909.0000,0
2017-08-17,166492.5000,15778.7500,19727.0000,35795.5000,13021.7500,19559.5000,11839.7500,39008.7500,0
2017-08-18,159143.7500,15159.0000,19472.7500,32726.5000,13631.0000,14173.7500,12420.7500,39014.2500,0
2017-08-19,192131.5000,14342.7500,18753.7500,30575.7500,47733.5000,17260.0000,12514.2500,37852.5000,0
2017-08-20,284778.5000,14193.5000,18429.2500,59886.5000,111008.5000,19286.0000,12788.0000,35334.2500,0
2017-08-21,242786.0000,13111.2500,6276.0000,61693.5000,90192.2500,18492.7500,12788.5000,26518.2500,0
2017-08-22,163144.0000,12983.2500,6023.2500,51935.7500,21630.0000,17677.2500,12786.7500,26162.7500,0
2017-08-23,144558.0000,14182.2500,6152.5000,40167.2500,22082.7500,15531.7500,12581.5000,19998.5000,0
2017-08-24,143219.7500,14059.5000,7244.2500,39137.0000,22035.0000,11770.7500,12803.5000,22281.2500,0
2017-08-25,142384.0000,14282.0000,7694.0000,38633.0000,21956.0000,8346.5000,13608.5000,24270.2500,0
2017-08-26,130704.0000,14531.2500,6750.5000,31447.7500,20067.2500,8179.2500,13660.0000,24336.2500,0
2017-08-27,124595.5000,14062.0000,6146.5000,31813.2500,20218.0000,8216.2500,13109.0000,19444.2500,0
2017-08-28,115438.7500,11636.5000,6161.0000,31126.2500,19985.0000,7352.7500,10783.5000,17021.2500,0
2017-08-29,119758.7500,12108.7500,6372.2500,35138.2500,17076.0000,7318.7500,12721.7500,18725.5000,0
2017-08-30,115666.2500,13718.5000,6391.2500,29871.0000,11783.7500,10192.2500,13971.7500,20178.2500,0
2017-08-31,119544.5000,14490.2500,6647.5000,28455.7500,12238.5000,11373.5000,15305.0000,21544.0000,0
2017-09-01,136641.0000,16108.0000,7996.7500,26216.0000,10218.5000,22944.2500,14984.7500,27851.2500,0
2017-09-02,126716.2500,16465.0000,6649.7500,25940.2500,6946.2500,12317.0000,22012.0000,26305.2500,0
2017-09-03,101154.7500,16240.5000,6307.2500,16541.0000,6759.7500,12363.5000,15044.7500,18085.0000,0
2017-09-04,86026.2500,16205.5000,3902.2500,16867.5000,4863.7500,7419.5000,14260.5000,13384.2500,0
2017-09-05,81967.7500,15571.7500,3541.0000,17234.7500,3439.0000,4572.2500,13823.2500,14673.7500,0
2017-09-06,82449.2500,14843.2500,3413.7500,17887.5000,4242.0000,3685.7500,14322.7500,14910.5000,0
2017-09-07,74359.7500,6976.2500,4270.5000,16906.0000,4415.5000,3666.7500,15091.7500,14310.2500,0
2017-09-08,75778.7500,7057.0000,4864.5000,14530.7500,4339.2500,3741.2500,14983.2500,17290.2500,0
2017-09-09,67255.5000,7112.2500,4824.7500,9303.7500,4855.7500,3975.0000,13851.5000,14435.2500,0
2017-09-10,71600.2500,6251.0000,6127.0000,7188.2500,7511.7500,6621.2500,13867.5000,15556.0000,0
2017-09-11,80083.2500,7829.2500,6758.7500,11754.5000,8737.7500,7875.0000,14103.2500,14081.7500,0
2017-09-12,65670.7500,7358.7500,5864.2500,11637.7500,7663.0000,9209.2500,9977.5000,5136.0000,0
2017-09-13,66726.0000,7277.0000,6139.7500,12486.2500,7869.0000,8529.0000,10267.5000,5368.0000,0
2017-09-14,73718.5000,8529.0000,6336.7500,17187.0000,8789.2500,7736.5000,10845.2500,5616.0000,0
2017-09-15,81932.5000,9772.7500,6500.7500,20685.7500,8973.7500,8855.7500,11577.5000,6776.0000,0
2017-09-16,82002.0000,9934.0000,10160.7500,15234.0000,9715.7500,8981.5000,11797.0000,7849.2500,0
2017-09-17,83872.0000,10365.2500,10335.0000,14698.5000,11214.0000,9301.7500,11389.5000,8116.7500,0
2017-09-18,74723.0000,12447.5000,4229.5000,10167.7500,10515.7500,8591.0000,12724.5000,7313.7500,0
2017-09-19,71227.7500,12470.5000,2851.0000,10550.7500,10141.5000,8537.2500,12553.7500,5316.0000,0
2017-09-20,69764.5000,10525.2500,2629.7500,12242.7500,7940.0000,11682.0000,9697.5000,5982.2500,0
2017-09-21,69076.2500,10923.2500,2756.0000,15898.7500,7413.7500,5687.0000,9120.2500,8343.0000,0
2017-09-22,77911.0000,11664.0000,3228.7500,18697.0000,8881.0000,6934.0000,10947.5000,8625.0000,0
2017-09-23,84046.7500,12612.0000,2326.7500,22788.0000,10951.0000,6117.7500,11615.2500,8960.5000,0
2017-09-24,85110.5000,13493.7500,5592.5000,21344.7500,13657.2500,4730.7500,10860.2500,6695.0000,0
2017-09-25,120281.0000,13502.7500,11079.0000,25538.0000,21093.7500,26041.5000,10231.0000,4432.5000,0
2017-09-26,106158.0000,12870.2500,6008.2500,20357.7500,28222.7500,10653.0000,10839.5000,8569.0000,0
2017-09-27,112036.0000,14638.2500,6030.0000,21381.7500,36211.5000,6756.2500,11303.7500,6750.0000,0
2017-09-28,135899.7500,9657.5000,5914.0000,30127.0000,56090.5000,9320.2500,9370.0000,6260.2500,0
2017-09-29,156698.2500,7885.2500,5880.5000,39091.7500,69017.5000,13611.0000,3863.0000,8323.7500,0
2017-09-30,194668.5000,9629.7500,4749.5000,46990.7500,101358.0000,8906.2500,4805.7500,8184.0000,0
