date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2023-06-02,26636.2500,2027.7500,936.7500,5441.2500,750.5000,635.7500,7721.7500,3841.7500,0
2023-06-03,23555.0000,2651.5000,936.7500,5425.5000,1165.7500,831.0000,3615.7500,3546.0000,0
2023-06-04,21799.0000,2495.0000,913.2500,4063.2500,1307.0000,835.2500,3530.0000,3549.2500,0
2023-06-05,25970.5000,2227.5000,916.2500,3844.0000,1679.0000,771.5000,7774.2500,3583.2500,0
2023-06-06,26878.5000,2595.0000,917.5000,5316.7500,1656.7500,743.2500,6050.0000,3571.7500,0
2023-06-07,25097.7500,3183.7500,906.5000,5939.0000,1653.0000,742.0000,3595.2500,3033.2500,0
2023-06-08,26878.0000,3174.2500,592.7500,5820.2500,1491.7500,666.7500,4424.2500,4772.7500,0
2023-06-09,26741.0000,3163.5000,715.0000,5672.2500,1405.2500,582.5000,4979.2500,4295.2500,0
2023-06-10,27205.5000,3338.7500,734.2500,6052.2500,1417.2500,503.5000,3861.2500,5485.7500,0
2023-06-11,28584.7500,3581.5000,774.2500,5615.2500,1397.7500,519.5000,3744.2500,7323.0000,0
2023-06-12,48845.0000,2737.7500,772.2500,5975.0000,1579.0000,565.7500,20414.2500,10711.0000,0
2023-06-13,53961.7500,3531.7500,940.0000,9586.0000,1592.0000,566.0000,20409.7500,10681.0000,0
2023-06-14,52231.0000,4868.7500,799.2500,8565.7500,1527.0000,620.5000,20248.5000,8749.5000,0
2023-06-15,58957.5000,5083.7500,1601.7500,8889.7500,1352.5000,814.5000,23896.0000,10062.2500,0
2023-06-16,48306.7500,4982.2500,1635.0000,9677.2500,2169.7500,820.7500,11698.2500,9812.0000,0
2023-06-17,40736.5000,4425.2500,1526.2500,9589.5000,1976.5000,807.7500,9766.2500,5135.5000,0
2023-06-18,37500.7500,4860.0000,1416.0000,9568.0000,2077.2500,841.5000,5969.2500,5338.2500,0
2023-06-19,49563.0000,4643.7500,1526.5000,7802.0000,2130.7500,839.7500,6756.7500,18091.7500,0
2023-06-20,69830.5000,4505.7500,1589.0000,8132.7500,2841.5000,839.7500,16506.7500,27495.0000,0
2023-06-21,70047.0000,4601.5000,1618.5000,8839.5000,3440.5000,1318.7500,14204.5000,27468.0000,0
2023-06-22,67831.2500,4073.0000,1591.7500,7986.0000,3866.2500,1322.5000,14216.7500,26689.7500,0
2023-06-23,53053.5000,4497.7500,1732.7500,8966.7500,4056.2500,1654.2500,12267.2500,11476.2500,0
2023-06-24,54684.0000,4501.0000,1747.7500,9963.0000,3721.2500,1838.0000,12295.2500,11823.2500,0
2023-06-25,54690.5000,4515.5000,1647.5000,14162.5000,4664.0000,2849.5000,7704.2500,9637.2500,0
2023-06-26,64007.2500,4827.0000,3060.0000,17945.5000,6804.2500,3500.2500,8119.7500,9691.7500,0
2023-06-27,73671.0000,4908.5000,3154.0000,20654.7500,11791.2500,4291.5000,7883.0000,10116.7500,0
2023-06-28,88380.5000,4872.7500,3336.0000,23095.7500,15444.2500,4612.0000,11281.7500,14603.0000,0
2023-06-29,91645.2500,5354.0000,3265.5000,26679.7500,16918.2500,4770.0000,8464.7500,14549.7500,0
2023-06-30,97989.0000,5402.5000,3283.7500,28662.7500,25035.0000,5434.5000,7469.5000,10787.7500,0
2023-07-01,103416.7500,5415.2500,3336.5000,30749.7500,29535.5000,5134.5000,7356.0000,9427.0000,0
2023-07-02,112541.0000,5903.2500,2380.5000,34326.0000,35000.0000,5146.0000,8161.7500,9285.5000,0
2023-07-03,120851.0000,8391.2500,3277.5000,41184.0000,29391.2500,6561.2500,8674.7500,10417.7500,0
2023-07-04,139725.7500,8758.7500,3475.7500,39146.7500,31971.7500,9002.7500,9016.7500,25523.0000,0
2023-07-05,123322.7500,7996.7500,3476.2500,36837.7500,29627.5000,9211.0000,8789.7500,14305.7500,0
2023-07-06,159360.0000,7979.2500,3499.7500,36923.0000,29287.5000,9325.0000,15866.2500,43422.7500,0
2023-07-07,264026.2500,10447.5000,3541.0000,38572.5000,29692.5000,9876.5000,74175.5000,84166.0000,0
2023-07-08,303912.5000,33507.0000,13373.2500,38976.5000,29331.2500,9940.7500,79979.7500,85162.0000,0
2023-07-09,261381.5000,14345.0000,11378.0000,38648.2500,32152.7500,10061.7500,62541.2500,78404.7500,0
2023-07-10,171542.2500,13670.0000,11462.0000,40214.2500,29586.7500,9870.0000,21905.5000,30915.5000,0
2023-07-11,164688.0000,15005.5000,11951.7500,39991.0000,27854.7500,10027.7500,16487.0000,29640.7500,0
2023-07-12,207920.7500,14023.7500,15918.2500,41866.2500,28084.7500,9863.5000,16238.2500,67856.0000,0
2023-07-13,220012.5000,12439.2500,15411.2500,41081.7500,28516.5000,12500.2500,24671.0000,71315.7500,0
2023-07-14,215885.0000,11837.0000,15462.5000,41592.5000,30190.0000,12991.5000,21484.5000,68290.2500,0
2023-07-15,204580.0000,13614.5000,14936.7500,41363.5000,30031.7500,14100.7500,15000.5000,61513.5000,0
2023-07-16,204498.0000,13066.2500,14933.5000,40877.0000,31772.5000,15100.0000,13230.2500,61308.2500,0
2023-07-17,217114.5000,13560.2500,15196.7500,41006.7500,30502.2500,12603.2500,24658.0000,65441.5000,0
2023-07-18,204621.7500,14070.7500,14133.2500,42285.5000,32770.7500,12821.2500,14859.5000,59902.7500,0
2023-07-19,217587.7500,14618.2500,16419.0000,42317.2500,33811.2500,14698.2500,14914.5000,66862.5000,0
2023-07-20,219904.2500,14856.5000,16932.2500,43393.2500,35020.5000,15540.7500,14216.0000,65770.5000,0
2023-07-21,223196.5000,15147.2500,16994.7500,42135.5000,33617.5000,16034.2500,19344.7500,65715.0000,0
2023-07-22,225934.0000,16465.5000,17911.5000,44317.0000,33059.0000,19784.0000,15596.5000,64462.0000,0
2023-07-23,227750.5000,16654.7500,19008.0000,44742.7500,34160.2500,20092.7500,14089.7500,64707.0000,0
2023-07-24,207378.5000,16348.2500,18308.7500,43947.5000,33111.0000,17358.5000,14041.7500,49952.2500,0
2023-07-25,207406.7500,16234.0000,14915.7500,45669.5000,32568.7500,18462.2500,17731.5000,47732.2500,0
2023-07-26,202648.0000,16704.2500,13241.7500,46631.2500,33883.5000,21152.7500,14418.5000,42422.5000,0
2023-07-27,203222.2500,17373.5000,15004.5000,46471.7500,33942.0000,22473.7500,13174.7500,40718.0000,0
2023-07-28,206263.7500,16949.7500,18111.5000,43508.7500,33654.7500,21698.5000,13293.2500,45015.7500,0
2023-07-29,204928.2500,15995.2500,14895.2500,45419.5000,33734.2500,22514.0000,14945.0000,43499.2500,0
2023-07-30,199858.0000,17805.5000,14293.2500,43087.7500,33793.5000,21489.2500,13714.5000,41703.7500,0
2023-07-31,186852.0000,17357.7500,14531.5000,37118.2500,31800.7500,20883.0000,13093.2500,38021.7500,0
2023-08-01,184384.7500,16948.2500,15954.5000,36377.7500,28286.2500,20343.2500,14078.5000,38475.0000,0
2023-08-02,192207.0000,15877.0000,14054.2500,37278.7500,24341.0000,20873.5000,25098.0000,40990.7500,0
2023-08-03,168367.5000,18114.7500,12225.2500,36220.5000,15954.5000,20309.2500,18635.0000,33465.0000,0
2023-08-04,161709.7500,17315.0000,14597.2500,37235.5000,13653.2500,19399.0000,13855.0000,32245.7500,0
2023-08-05,160957.0000,16765.2500,13511.2500,37772.0000,13286.0000,19042.7500,12238.0000,34929.7500,0
2023-08-06,169998.2500,17718.5000,9664.5000,40312.7500,14941.0000,19279.0000,18138.0000,36407.0000,0
2023-08-07,158871.7500,18330.2500,9945.0000,40799.7500,14981.2500,19661.7500,13966.5000,27679.0000,0
2023-08-08,174912.5000,17671.5000,17037.0000,46176.0000,17269.5000,22618.5000,13398.7500,26944.5000,0
2023-08-09,185823.5000,17398.5000,16236.5000,45692.0000,22183.0000,23140.2500,12479.7500,34784.2500,0
2023-08-10,186249.0000,15685.5000,15536.5000,45533.7500,23081.5000,23252.2500,14826.7500,34401.5000,0
2023-08-11,182884.0000,15716.7500,14704.7500,40756.2500,22722.7500,23039.2500,14737.0000,37544.2500,0
2023-08-12,190782.0000,15782.5000,19002.5000,42174.0000,23915.2500,22986.7500,13825.0000,39407.7500,0
2023-08-13,196237.2500,16115.5000,18576.0000,40760.7500,23809.5000,23006.2500,19795.7500,40005.2500,0
2023-08-14,205881.5000,19517.2500,18154.0000,42252.5000,23006.7500,24234.0000,18793.7500,45550.0000,0
2023-08-15,199632.7500,18874.2500,18836.5000,42112.7500,24920.0000,22806.5000,15716.7500,42356.7500,0
2023-08-16,214121.5000,18821.2500,19560.7500,41707.5000,24904.2500,21718.0000,14359.5000,59027.0000,0
2023-08-17,287213.5000,18683.2500,16905.7500,40064.2500,25603.5000,28113.2500,47088.0000,96814.5000,0
2023-08-18,239139.2500,18724.2500,16908.2500,41529.5000,37771.0000,25721.7500,29399.2500,54757.2500,0
2023-08-19,219985.0000,13226.5000,16814.2500,41035.5000,44999.5000,27505.5000,15512.0000,46663.0000,0
2023-08-20,241304.0000,15285.5000,17033.5000,41729.5000,44439.5000,27577.2500,21989.5000,58860.2500,0
2023-08-21,294683.0000,14507.2500,21497.0000,42851.0000,43291.5000,28839.7500,53545.0000,75833.7500,0
2023-08-22,281978.2500,18684.7500,26769.5000,47716.7500,45789.5000,34075.2500,20159.5000,74381.2500,0
2023-08-23,295336.5000,19811.7500,27327.0000,56346.0000,48750.0000,34183.0000,20063.5000,74527.5000,0
2023-08-24,297283.7500,19507.5000,27137.7500,59413.0000,50608.7500,34336.5000,19603.7500,72352.7500,0
2023-08-25,278435.2500,19677.7500,27028.7500,59822.0000,49998.2500,34353.7500,14770.7500,58789.2500,0
2023-08-26,268835.2500,20107.5000,26627.0000,58847.7500,42386.5000,29356.5000,18054.7500,58949.7500,0
2023-08-27,251126.5000,19880.0000,20232.2500,57771.7500,42052.2500,27960.7500,18629.7500,50097.2500,0
2023-08-28,240330.0000,15200.7500,19840.7500,54690.0000,38035.7500,25471.7500,21976.5000,51372.7500,0
2023-08-29,225283.7500,13812.5000,19481.0000,43386.0000,37866.7500,23111.5000,25839.7500,48655.5000,0
2023-08-30,217882.5000,15150.2500,19308.5000,43174.2500,31670.5000,22850.7500,23500.0000,49157.2500,0
2023-08-31,199673.2500,15121.5000,19094.2500,38132.0000,29730.0000,22326.0000,23139.7500,39147.0000,0
2023-09-01,169738.2500,15128.7500,8255.2500,34536.5000,30488.0000,15165.5000,23136.5000,30377.5000,0
2023-09-02,161259.2500,15203.7500,8320.2500,33764.7500,25708.5000,13292.7500,22109.5000,30328.7500,0
2023-09-03,148949.0000,14931.7500,8496.5000,34174.7500,21176.0000,13188.7500,17750.0000,26782.0000,0
2023-09-04,130548.0000,11817.2500,9331.5000,33613.2500,13648.7500,6567.7500,17122.7500,26718.7500,0
2023-09-05,116767.2500,12059.0000,9886.0000,15065.0000,15070.5000,6896.7500,16833.5000,29989.7500,0
2023-09-06,131398.2500,11659.2500,10342.7500,18181.2500,14831.0000,6890.0000,28739.2500,29769.2500,0
2023-09-07,137482.2500,12363.5000,11012.5000,18528.5000,14200.5000,16075.7500,26851.5000,27454.5000,0
2023-09-08,128500.0000,11955.7500,10546.2500,17756.7500,13212.0000,16191.7500,22496.0000,25742.2500,0
2023-09-09,97848.5000,10915.2500,5831.7500,17501.7500,14631.2500,15978.2500,14912.0000,7547.7500,0
2023-09-10,98255.5000,10145.2500,3309.0000,17319.0000,16339.0000,16149.7500,15776.2500,8106.7500,0
2023-09-11,94692.5000,10828.0000,3750.7500,17870.0000,12859.7500,13331.2500,16438.2500,8549.2500,0
2023-09-12,83371.0000,10676.5000,3618.2500,12684.0000,11322.7500,10932.5000,15146.7500,7890.7500,0
2023-09-13,83336.0000,9925.5000,3590.7500,14725.0000,14506.7500,8236.7500,13991.7500,7596.2500,0
2023-09-14,92589.5000,11474.7500,4019.7500,17685.2500,13544.2500,10254.0000,16061.5000,8755.5000,0
2023-09-15,97119.0000,12672.2500,4337.7500,19602.2500,16279.2500,7158.5000,17402.2500,8982.2500,0
2023-09-16,93222.2500,11763.7500,5079.0000,19856.0000,14688.0000,7479.2500,14432.2500,9364.7500,0
2023-09-17,90589.2500,12933.5000,4966.5000,19849.5000,11626.5000,6909.2500,14791.7500,8518.2500,0
2023-09-18,83801.7500,14086.5000,2736.5000,15426.2500,12734.5000,7326.7500,13772.5000,6113.2500,0
2023-09-19,90953.0000,13683.2500,3146.0000,15899.2500,15581.0000,11275.2500,13752.2500,5664.7500,0
2023-09-20,101634.2500,11956.5000,4669.5000,19058.0000,16081.7500,19341.5000,12501.2500,6039.0000,0
2023-09-21,106675.5000,16101.2500,3816.7500,27924.2500,18266.2500,9015.7500,13004.2500,7659.7500,0
2023-09-22,106643.2500,13841.2500,3163.2500,28904.5000,21038.0000,8351.5000,13119.0000,7412.0000,0
2023-09-23,101268.5000,12578.0000,4517.2500,25448.5000,22592.0000,8794.5000,9669.5000,7383.0000,0
2023-09-24,101268.5000,12578.0000,4517.2500,25448.5000,22592.0000,8794.5000,9669.5000,7383.0000,1
2023-09-25,117006.7500,10972.0000,5072.5000,31567.5000,25108.7500,8024.7500,9479.5000,16671.5000,0
2023-09-26,127089.5000,11578.5000,3939.7500,34272.2500,35085.0000,6757.2500,15931.0000,9280.0000,0
2023-09-27,131669.5000,10796.0000,3864.5000,30038.5000,46143.5000,8818.2500,11846.5000,9349.7500,0
2023-09-28,144015.5000,10500.0000,4183.0000,44817.2500,48058.7500,7580.2500,11328.5000,6985.2500,0
2023-09-29,152704.5000,11382.0000,4774.7500,51552.2500,48184.5000,7751.2500,11386.5000,6868.7500,0
2023-09-30,151571.2500,12535.2500,4995.5000,52230.5000,48265.2500,7253.5000,10436.5000,4905.5000,0
