date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2024-05-01,12040.5000,1587.2500,441.7500,3134.5000,908.5000,325.5000,1213.2500,1549.7500,0
2024-05-02,13103.0000,1587.2500,441.7500,3120.7500,904.2500,323.5000,1858.7500,1870.7500,0
2024-05-03,12411.2500,1577.2500,442.0000,3177.7500,854.7500,322.0000,1398.0000,1706.5000,0
2024-05-04,11813.7500,1578.5000,429.0000,2919.2500,830.5000,300.5000,1415.2500,1469.5000,0
2024-05-05,11678.2500,1580.7500,413.5000,2899.7500,878.7500,295.5000,971.5000,1780.5000,0
2024-05-06,12346.0000,1553.7500,369.5000,2978.0000,838.5000,387.0000,1372.5000,2003.5000,0
2024-05-07,10533.2500,1470.5000,371.0000,1860.5000,825.7500,392.7500,1304.5000,1675.5000,0
2024-05-08,9839.2500,1395.7500,376.0000,1629.2500,760.0000,379.5000,1026.5000,1719.5000,0
2024-05-09,10474.7500,1294.5000,376.2500,1757.7500,612.5000,363.5000,1035.7500,2369.2500,0
2024-05-10,11529.0000,1586.0000,363.2500,2297.5000,544.2500,336.0000,1058.2500,2467.2500,0
2024-05-11,11459.2500,1712.7500,428.5000,2556.2500,452.0000,306.0000,1053.0000,2191.2500,0
2024-05-12,11635.7500,1634.2500,507.5000,2448.5000,528.2500,327.0000,940.0000,2404.5000,0
2024-05-13,15360.2500,1633.0000,526.2500,3091.0000,845.7500,386.0000,1988.7500,3617.7500,0
2024-05-14,17440.7500,2480.7500,546.5000,3529.2500,803.7500,400.2500,2355.7500,3644.2500,0
2024-05-15,16972.2500,2468.2500,533.7500,3698.2500,959.5000,312.5000,1860.0000,3411.2500,0
2024-05-16,15583.7500,2409.2500,567.5000,3537.5000,1004.2500,323.0000,1753.0000,2331.7500,0
2024-05-17,16005.5000,2204.2500,388.2500,3892.0000,976.5000,331.5000,1462.0000,3196.7500,0
2024-05-18,16005.5000,2204.2500,388.2500,3892.0000,976.5000,331.5000,1462.0000,3196.7500,0
2024-05-19,17700.7500,2314.2500,618.2500,4727.7500,926.5000,542.7500,1571.2500,3199.0000,0
2024-05-20,17970.5000,2336.2500,592.5000,5109.2500,806.0000,400.5000,1596.2500,3278.5000,0
2024-05-21,18074.2500,2319.2500,598.5000,5258.2500,704.2500,491.0000,1456.7500,3281.0000,0
2024-05-22,18448.5000,2683.5000,604.5000,5109.7500,745.0000,419.5000,1790.7500,3034.0000,0
2024-05-23,17474.7500,2639.5000,614.5000,5130.5000,617.5000,429.5000,1597.5000,2433.0000,0
2024-05-24,17341.7500,2633.5000,666.7500,4737.5000,442.5000,484.5000,1520.2500,2949.2500,0
2024-05-25,17963.0000,2631.0000,639.7500,5238.5000,422.2500,474.5000,1507.7500,3051.7500,0
2024-05-26,17963.0000,2631.0000,639.7500,5238.5000,422.2500,474.5000,1507.7500,3051.7500,0
2024-05-27,17963.0000,2631.0000,639.7500,5238.5000,422.2500,474.5000,1507.7500,3051.7500,0
2024-05-28,19897.5000,2622.7500,1161.0000,6002.7500,411.7500,556.5000,1782.0000,3138.7500,0
2024-05-29,21706.0000,2545.5000,1161.2500,6789.0000,540.2500,606.2500,2469.5000,3123.0000,0
2024-05-30,20966.7500,2526.2500,1120.2500,6806.2500,497.5000,621.0000,2549.2500,2419.7500,0
2024-05-31,19904.5000,1998.5000,821.7500,6695.5000,478.5000,603.2500,2586.5000,2336.2500,0
2024-06-01,17146.0000,1744.0000,771.7500,4740.5000,509.5000,572.7500,2182.2500,2331.7500,0
2024-06-02,18315.2500,1622.7500,753.5000,4128.2500,418.5000,572.2500,4177.2500,2344.7500,0
2024-06-03,17856.2500,2156.7500,866.2500,4065.0000,386.0000,539.5000,3553.2500,1987.5000,0
2024-06-04,18441.7500,2134.2500,1174.0000,4049.5000,315.2500,676.0000,3696.0000,2039.5000,0
2024-06-05,19054.0000,2258.2500,1339.5000,4024.7500,308.7500,797.5000,3654.7500,2159.0000,0
2024-06-06,20236.5000,2343.0000,1323.5000,3970.7500,752.2500,998.2500,3972.5000,2160.0000,0
2024-06-07,22760.0000,2876.2500,1344.7500,5247.2500,546.5000,1197.5000,3961.5000,2659.5000,0
2024-06-08,25575.2500,2882.0000,1858.2500,6176.5000,588.5000,1264.7500,3960.7500,3649.2500,0
2024-06-09,26808.5000,2699.0000,1942.0000,6468.2500,1637.7500,1609.2500,3452.5000,3755.5000,0
2024-06-10,26888.7500,2672.2500,1865.5000,6667.7500,1233.5000,1644.7500,3505.5000,3938.5000,0
2024-06-11,29307.5000,4334.0000,1962.5000,6828.5000,1742.0000,1311.5000,3504.7500,3910.7500,0
2024-06-12,30551.0000,4453.5000,1961.5000,7642.0000,1957.0000,1302.2500,3150.0000,4054.0000,0
2024-06-13,32378.7500,4621.5000,1947.5000,9260.2500,2214.7500,1256.0000,2818.7500,4046.7500,0
2024-06-14,39045.0000,5939.5000,2005.2500,10701.0000,2381.7500,1145.7500,4255.2500,5979.0000,0
2024-06-15,46460.2500,8374.2500,3352.5000,11254.2500,2100.2500,1130.7500,4032.5000,9310.2500,0
2024-06-16,48266.7500,7679.2500,4422.7500,11140.2500,2078.5000,1494.2500,3905.5000,10024.2500,0
2024-06-17,53038.2500,6506.0000,6221.5000,10907.0000,2654.0000,4001.0000,3921.5000,10964.2500,0
2024-06-18,57356.7500,7000.5000,4856.2500,10602.0000,3745.7500,5884.2500,4266.2500,12696.0000,0
2024-06-19,60424.2500,7196.2500,5163.0000,11746.0000,5331.5000,5426.7500,4430.2500,12335.7500,0
2024-06-20,62091.5000,7760.7500,4612.2500,13134.5000,6678.7500,4912.2500,4610.5000,10709.0000,0
2024-06-21,66025.2500,7735.2500,4158.7500,14114.7500,7337.5000,7580.7500,4610.5000,10605.5000,0
2024-06-22,65482.2500,7984.0000,4552.0000,14291.2500,9061.7500,6964.2500,4698.7500,8063.2500,0
2024-06-23,69936.2500,8452.2500,4852.0000,14264.7500,10780.0000,7501.7500,4869.2500,9171.7500,0
2024-06-24,69889.7500,8317.0000,4371.7500,14428.2500,11980.2500,6659.0000,5070.0000,8856.7500,0
2024-06-25,71016.7500,8325.7500,4305.5000,14408.0000,11437.7500,6509.2500,6438.0000,9250.5000,0
2024-06-26,72358.2500,8378.0000,4232.7500,15801.2500,12048.2500,6176.0000,5719.2500,9460.0000,0
2024-06-27,77950.5000,8219.0000,4304.5000,16414.0000,12379.5000,6956.2500,8160.2500,10838.7500,0
2024-06-28,86436.2500,8724.0000,6643.2500,15954.7500,13231.2500,6941.5000,8859.7500,14458.0000,0
2024-06-29,88980.7500,8983.5000,6635.5000,19328.5000,13404.0000,6141.2500,8753.7500,14307.5000,0
2024-06-30,81555.2500,9566.2500,4003.5000,19222.2500,13320.5000,5646.5000,6275.7500,12194.0000,0
2024-07-01,83446.7500,9578.5000,4597.7500,20041.2500,14768.2500,5608.5000,6144.5000,10123.2500,0
2024-07-02,84815.0000,8046.5000,4252.7500,19743.0000,17012.5000,6223.0000,6624.7500,10512.7500,0
2024-07-03,89633.7500,8034.7500,3987.5000,22759.7500,18704.2500,7318.2500,6568.2500,9833.0000,0
2024-07-04,94581.0000,8874.2500,4806.0000,25970.5000,19996.5000,7075.2500,5922.2500,9449.0000,0
2024-07-05,114967.0000,10085.0000,6732.0000,27876.0000,25241.5000,12232.0000,6120.2500,13298.2500,0
2024-07-06,118358.7500,9724.2500,8716.0000,27699.0000,24555.2500,14705.7500,6095.0000,13589.0000,0
2024-07-07,124757.0000,10933.5000,9261.2500,30659.2500,24113.0000,13678.7500,7084.0000,15499.5000,0
2024-07-08,131176.2500,12010.5000,11738.0000,31404.0000,24752.2500,15237.2500,7216.5000,15480.0000,0
2024-07-09,130820.0000,12455.7500,11358.0000,31888.2500,25444.0000,15327.5000,7286.7500,13736.5000,0
2024-07-10,127282.0000,11237.7500,7913.5000,32243.5000,25297.7500,14809.0000,8153.7500,14267.7500,0
2024-07-11,125326.2500,12023.5000,7207.2500,31166.5000,25356.5000,14736.0000,7616.0000,13851.0000,0
2024-07-12,123313.2500,12051.5000,7949.5000,31126.0000,24636.0000,13365.0000,7585.2500,13308.7500,0
2024-07-13,119375.7500,12077.0000,8560.5000,28573.5000,23763.5000,11970.7500,7572.0000,13317.0000,0
2024-07-14,119303.7500,12375.5000,8214.2500,29584.2500,23143.2500,13029.0000,7080.2500,12502.5000,0
2024-07-15,122872.5000,12957.0000,6953.0000,33714.2500,21805.0000,13212.5000,7388.5000,13438.0000,0
2024-07-16,137639.2500,14050.2500,11009.2500,35967.0000,23099.0000,13145.2500,7296.2500,19396.7500,0
2024-07-17,152971.7500,14792.0000,12986.2500,38920.0000,23728.7500,15377.2500,7329.0000,26116.7500,0
2024-07-18,168082.7500,15037.7500,14764.2500,42096.2500,26874.0000,17728.5000,9556.2500,28213.7500,0
2024-07-19,170899.7500,18380.0000,16246.2500,42734.0000,26132.5000,17892.5000,9273.2500,26389.0000,0
2024-07-20,174214.2500,17748.2500,18150.0000,43357.0000,26418.2500,17898.0000,8848.5000,27960.2500,0
2024-07-21,196481.7500,17065.5000,17762.5000,41928.0000,26799.7500,19034.0000,11841.5000,48254.5000,0
2024-07-22,187242.7500,16956.7500,14442.2500,44967.2500,27566.5000,19103.7500,12583.7500,37915.7500,0
2024-07-23,175384.2500,17224.2500,13283.5000,44828.2500,22637.0000,18265.2500,11893.7500,33647.2500,0
2024-07-24,166356.2500,16631.0000,15534.7500,44270.2500,22049.5000,18397.5000,8558.2500,27514.5000,0
2024-07-25,166210.2500,16043.5000,15500.5000,38780.2500,20914.5000,18435.0000,14506.5000,28295.2500,0
2024-07-26,164359.5000,16117.2500,15448.2500,37334.0000,21168.7500,18380.5000,14166.0000,27879.2500,0
2024-07-27,145242.5000,16123.0000,6480.5000,37725.0000,23639.0000,13689.2500,11132.5000,22716.7500,0
2024-07-28,141338.2500,16123.7500,7063.5000,38019.7500,24242.5000,12672.5000,9537.7500,19822.5000,0
2024-07-29,145411.0000,15471.7500,7091.2500,37941.0000,25168.0000,14249.5000,10956.5000,20696.5000,0
2024-07-30,139924.7500,13967.0000,6623.5000,37516.2500,23762.5000,13695.7500,10628.5000,20280.7500,0
2024-07-31,139799.5000,14042.7500,6758.0000,38615.5000,23606.0000,13334.7500,10936.0000,19089.2500,0
2024-08-01,154943.0000,14525.5000,8520.0000,38850.5000,27061.5000,15767.7500,11045.0000,25628.0000,0
2024-08-02,175508.2500,15640.0000,11446.2500,37767.5000,24659.7500,19354.5000,15892.2500,37062.2500,0
2024-08-03,164117.7500,16072.5000,12396.5000,40693.5000,26354.5000,21228.2500,11021.5000,22608.0000,0
2024-08-04,177516.0000,19151.7500,16340.0000,43561.0000,26653.7500,21398.2500,11605.5000,24966.2500,0
2024-08-05,177855.5000,18962.2500,19049.7500,43427.5000,22725.0000,20901.0000,10777.7500,28397.2500,0
2024-08-06,171727.7500,17565.7500,17456.2500,40509.7500,19836.2500,21911.7500,10748.0000,30030.5000,0
2024-08-07,171632.2500,18430.7500,15606.2500,39755.0000,19748.5000,21797.2500,11249.7500,31334.5000,0
2024-08-08,173520.0000,17507.2500,16152.2500,40167.0000,21398.5000,21113.5000,11219.2500,32599.7500,0
2024-08-09,176109.7500,17668.2500,16179.0000,39245.5000,21159.7500,22108.0000,11731.5000,34733.5000,0
2024-08-10,172111.2500,17652.7500,15896.2500,38854.2500,19434.2500,20646.2500,11710.5000,34433.7500,0
2024-08-11,139330.7500,14601.5000,15222.2500,20213.2500,11867.5000,21055.2500,11723.5000,32349.7500,0
2024-08-12,137128.2500,14798.7500,19316.7500,17139.5000,9643.7500,20826.0000,11715.2500,31964.7500,0
2024-08-13,160858.0000,14622.2500,20260.7500,36259.5000,9692.7500,20836.7500,10338.7500,37321.2500,0
2024-08-14,160563.5000,14537.7500,20238.7500,31384.7500,12265.0000,20428.2500,11620.7500,37948.2500,0
2024-08-15,154995.2500,14679.2500,20291.7500,30098.5000,10786.0000,18048.2500,12755.5000,36210.2500,0
2024-08-16,153000.2500,14759.0000,19004.0000,30185.0000,9952.2500,18679.7500,13269.2500,34939.0000,0
2024-08-17,146096.2500,14658.5000,18786.0000,29571.7500,10457.7500,17538.2500,11965.2500,30401.7500,0
2024-08-18,129100.0000,15429.2500,13935.0000,29021.5000,10594.0000,13252.0000,12988.7500,20887.2500,0
2024-08-19,126199.7500,15952.5000,12710.5000,26388.5000,10942.2500,13339.2500,12922.7500,20727.2500,0
2024-08-20,117126.5000,15860.7500,10473.5000,26330.0000,8626.2500,10087.0000,13441.0000,19804.5000,0
2024-08-21,119366.0000,16518.7500,10673.0000,26818.2500,9416.5000,10500.7500,11091.5000,21826.7500,0
2024-08-22,121170.2500,17246.5000,10514.5000,25783.0000,9079.0000,10636.7500,13777.0000,21714.2500,0
2024-08-23,127426.2500,17847.7500,10629.5000,26557.7500,9547.5000,10639.0000,16961.5000,22756.5000,0
2024-08-24,125307.2500,16523.0000,10560.7500,27522.5000,10630.7500,10653.2500,13376.0000,23558.5000,0
2024-08-25,134243.2500,15483.2500,10611.5000,25654.2500,10399.5000,11161.7500,20821.7500,27590.5000,0
2024-08-26,130538.7500,15878.0000,10608.0000,27726.0000,10392.7500,12352.2500,16034.5000,24971.2500,0
2024-08-27,127601.5000,16725.0000,8115.2500,27914.5000,10726.2500,12325.7500,15503.0000,23485.7500,0
2024-08-28,125111.7500,15389.7500,8851.2500,27507.2500,9770.2500,12258.0000,14979.7500,23560.0000,0
2024-08-29,125013.7500,15519.7500,8864.0000,26571.7500,10129.2500,12106.5000,14931.5000,24396.7500,0
2024-08-30,117479.0000,15849.7500,8731.5000,24381.5000,9401.5000,6853.2500,15551.2500,24555.5000,0
2024-08-31,89569.5000,16356.2500,7286.0000,13439.7500,5186.2500,5812.2500,14521.2500,17620.0000,0
2024-09-01,81533.7500,16338.7500,7200.0000,13977.0000,4478.7500,2737.5000,14178.0000,13645.2500,0
2024-09-02,73947.0000,14301.5000,6202.5000,14230.5000,7276.2500,3078.5000,10222.7500,9772.5000,0
2024-09-03,68920.5000,7871.0000,5788.0000,12083.7500,4565.2500,3873.5000,10355.2500,15318.2500,0
2024-09-04,69103.7500,7692.7500,6868.7500,10381.7500,4826.2500,4484.5000,9872.5000,16153.2500,0
2024-09-05,74157.5000,7538.0000,7273.5000,12795.7500,6119.7500,4569.2500,9951.5000,16865.7500,0
2024-09-06,74650.0000,7869.2500,7311.5000,9525.2500,9080.7500,4919.7500,10700.2500,16525.0000,0
2024-09-07,72967.0000,10178.2500,7296.2500,10514.0000,6883.0000,5127.0000,13833.2500,10518.2500,0
2024-09-08,67267.0000,9019.7500,2264.7500,13809.7500,7751.2500,3690.2500,13682.2500,8677.0000,0
2024-09-09,71612.5000,9105.2500,1771.5000,17696.7500,12708.7500,3711.5000,10617.2500,7193.0000,0
2024-09-10,69830.5000,6784.5000,1755.2500,16016.5000,12692.2500,4902.0000,10550.7500,8534.0000,0
2024-09-11,78607.0000,8282.2500,3467.2500,19492.2500,11304.5000,5852.5000,11470.0000,9720.0000,0
2024-09-12,74110.0000,7696.5000,3465.5000,19403.5000,6033.7500,5718.0000,11696.7500,11202.2500,0
2024-09-13,70089.5000,7437.5000,3325.0000,10762.0000,8877.5000,6859.0000,11573.5000,12050.5000,0
2024-09-14,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,0
2024-09-15,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-16,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-17,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-18,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-19,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-20,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-21,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-22,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-23,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-24,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-25,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-26,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-27,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
2024-09-28,84186.2500,7165.7500,3262.5000,17923.2500,11096.7500,9425.5000,11702.7500,14064.2500,1
