date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2018-06-20,41426.0000,4703.7500,6340.2500,3216.5000,2611.2500,4887.0000,3658.0000,9202.0000,0
2018-06-21,39391.5000,4817.7500,5803.0000,3434.7500,2550.2500,4092.2500,3657.0000,7825.7500,0
2018-06-22,40734.7500,4528.0000,6091.0000,3579.5000,2523.7500,4318.0000,3354.2500,9463.0000,0
2018-06-23,42897.5000,5141.0000,6321.2500,4039.5000,2624.2500,5051.5000,3339.5000,9329.5000,0
2018-06-24,40505.7500,5171.5000,5606.0000,4120.5000,2737.7500,5183.0000,3341.0000,7214.0000,0
2018-06-25,41290.7500,5162.0000,5605.2500,4319.5000,3694.7500,5310.0000,2949.7500,6845.7500,0
2018-06-26,39483.7500,4703.5000,4485.0000,4466.2500,3735.5000,5372.7500,2840.0000,6608.0000,0
2018-06-27,44946.7500,5630.2500,4680.2500,5326.5000,4073.0000,6620.5000,3508.0000,7352.7500,0
2018-06-28,51962.0000,6893.7500,6763.2500,5398.2500,5343.2500,8276.7500,3533.2500,7554.2500,0
2018-06-29,55356.7500,6742.0000,6926.7500,5448.0000,6918.5000,9324.2500,3369.5000,7959.2500,0
2018-06-30,56417.0000,6221.2500,5664.7500,6659.2500,7639.7500,9245.2500,3374.5000,8841.2500,0
2018-07-01,58857.0000,6589.0000,6045.5000,7528.0000,7957.5000,9476.5000,3377.0000,8872.0000,0
2018-07-02,56607.5000,6648.2500,5794.7500,7263.0000,8016.7500,7931.5000,3515.5000,8189.7500,0
2018-07-03,68054.5000,6510.0000,9595.7500,7037.2500,9388.5000,9277.5000,3356.5000,13655.5000,0
2018-07-04,68870.5000,5879.2500,9228.5000,7497.2500,10100.7500,9793.0000,3352.7500,13786.0000,0
2018-07-05,67278.7500,7143.5000,7707.5000,6855.7500,10010.0000,9808.5000,3450.5000,13309.7500,0
2018-07-06,80062.2500,7445.2500,10902.2500,6742.0000,11449.7500,8214.5000,3958.5000,22006.2500,0
2018-07-07,83685.7500,7080.7500,11127.7500,6689.5000,11605.5000,8635.7500,4357.7500,24908.7500,0
2018-07-08,87393.0000,7140.0000,11243.0000,9583.2500,11171.5000,8972.0000,4368.2500,24784.2500,0
2018-07-09,83638.0000,7645.5000,11393.2500,9869.7500,11819.2500,8788.0000,4479.0000,19290.2500,0
2018-07-10,85974.2500,7290.5000,11859.7500,9888.5000,13299.7500,8776.2500,4325.0000,20163.5000,0
2018-07-11,94431.0000,7234.5000,11888.0000,10748.2500,12789.2500,8741.0000,9991.7500,22257.0000,0
2018-07-12,95620.5000,8326.2500,11761.5000,12508.0000,11965.7500,8554.0000,7108.0000,23731.0000,0
2018-07-13,98084.2500,9464.7500,11662.0000,12410.2500,11930.7500,8566.7500,7358.0000,25130.0000,0
2018-07-14,98255.5000,9801.2500,11755.2500,12566.2500,11539.5000,7928.2500,6932.7500,26416.0000,0
2018-07-15,112473.5000,8977.7500,11964.5000,11596.7500,10135.7500,7827.2500,9488.2500,41265.0000,0
2018-07-16,119883.7500,12004.7500,12371.7500,12764.7500,9942.5000,7334.0000,10068.5000,43874.7500,0
2018-07-17,120800.7500,11744.5000,12745.0000,13237.0000,10427.5000,7902.5000,9641.0000,43470.0000,0
2018-07-18,121880.2500,11766.5000,15122.0000,12557.0000,10990.7500,9075.0000,8132.7500,42182.5000,0
2018-07-19,126192.2500,10840.7500,18101.5000,12038.5000,11439.0000,10230.0000,8059.2500,43434.7500,0
2018-07-20,128754.2500,11155.5000,18369.2500,13108.7500,13224.7500,10924.0000,7463.2500,41721.5000,0
2018-07-21,125376.7500,11079.2500,17501.5000,13288.5000,13915.2500,10952.7500,7387.5000,38459.0000,0
2018-07-22,121716.0000,9993.2500,17502.2500,13005.5000,14961.5000,10945.5000,7037.5000,35743.5000,0
2018-07-23,120834.0000,9702.2500,17184.5000,14153.7500,12507.7500,10436.0000,8071.7500,36236.7500,0
2018-07-24,122571.0000,11762.0000,17157.5000,14972.2500,10668.5000,10036.7500,9150.0000,36043.2500,0
2018-07-25,108024.2500,11350.2500,16965.7500,15198.2500,11875.0000,10251.7500,8854.0000,20587.5000,0
2018-07-26,106212.5000,11194.0000,17020.5000,13490.5000,12393.0000,11067.5000,7596.2500,20754.7500,0
2018-07-27,107194.2500,10915.5000,17028.2500,14319.0000,12092.0000,10649.2500,9232.5000,20633.0000,0
2018-07-28,96146.5000,13064.5000,7415.7500,15665.2500,11867.7500,9609.2500,9631.0000,15950.7500,0
2018-07-29,94726.7500,13212.2500,8465.7500,16455.2500,12404.2500,8754.0000,10419.7500,11240.0000,0
2018-07-30,110508.2500,13973.0000,12117.2500,17230.0000,14145.2500,10006.2500,12261.7500,17102.7500,0
2018-07-31,130901.7500,14019.2500,14967.5000,20920.2500,18131.5000,15421.0000,12336.5000,21378.7500,0
2018-08-01,135419.5000,14482.0000,15239.2500,21811.0000,20729.0000,17008.0000,11375.0000,21599.7500,0
2018-08-02,133367.0000,14474.2500,14868.2500,21804.0000,23202.2500,16622.0000,12262.5000,16636.0000,0
2018-08-03,131920.2500,12798.2500,14910.0000,21145.0000,23723.5000,17017.7500,9623.0000,19348.5000,0
2018-08-04,137119.7500,13864.7500,16213.5000,22394.0000,23734.7500,16844.0000,10614.2500,19879.5000,0
2018-08-05,151286.0000,16044.7500,17477.7500,26953.7500,23821.5000,16504.7500,10495.5000,25622.2500,0
