date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2020-06-21,76090.5000,7995.5000,5350.0000,20140.7500,11167.0000,5623.5000,4235.0000,9063.0000,0
2020-06-22,84333.0000,9297.0000,7810.0000,21453.7500,14405.2500,5870.0000,4761.7500,8010.0000,0
2020-06-23,86584.7500,9299.5000,7746.5000,21382.7500,14140.7500,6482.0000,4610.7500,10031.7500,0
2020-06-24,91354.5000,9238.0000,6813.2500,21263.7500,15980.0000,6636.0000,5188.0000,13323.0000,0
2020-06-25,95740.7500,9546.7500,6028.0000,23401.5000,17405.7500,6661.5000,5343.2500,14301.2500,0
2020-06-26,101112.0000,10030.2500,6090.2500,24886.5000,20767.0000,6546.7500,5278.2500,14250.7500,0
2020-06-27,110976.7500,10050.5000,8370.0000,25406.0000,24100.2500,7760.5000,5321.2500,16751.2500,0
2020-06-28,115272.5000,10117.2500,7111.5000,28769.0000,23658.7500,9630.0000,5803.7500,16798.2500,0
2020-06-29,120517.7500,10327.7500,7159.5000,32554.0000,25681.7500,10406.7500,5775.0000,15224.7500,0
2020-06-30,130165.0000,12040.0000,10278.2500,34366.2500,27246.0000,10292.0000,5741.0000,16689.7500,0
2020-07-01,139664.7500,12118.5000,11498.0000,36176.5000,26993.0000,11223.2500,5944.5000,21982.7500,0
2020-07-02,140615.2500,12317.7500,11207.7500,37239.0000,26551.2500,10870.2500,6452.5000,22412.5000,0
2020-07-03,138091.0000,13533.0000,11239.5000,37458.7500,23169.0000,11280.0000,6176.7500,21781.0000,0
2020-07-04,141924.2500,14720.5000,13206.0000,37811.5000,23472.7500,11719.7500,5643.0000,21633.5000,0
2020-07-05,143507.0000,14399.2500,13765.7500,35095.7500,20163.5000,12770.5000,8662.0000,24784.5000,0
2020-07-06,141671.7500,13672.0000,12905.0000,35082.7500,19775.7500,14500.5000,7044.7500,24997.0000,0
2020-07-07,153475.5000,14497.7500,13560.0000,37720.5000,25718.5000,16174.0000,7422.0000,24591.2500,0
2020-07-08,162021.0000,15199.2500,16097.2500,38625.7500,28269.7500,16628.5000,7936.7500,25219.7500,0
2020-07-09,165824.7500,15034.0000,16025.2500,38814.2500,30191.7500,18493.0000,7856.0000,25576.7500,0
2020-07-10,167558.2500,15986.7500,16017.0000,37684.7500,30032.7500,18470.0000,9024.2500,26225.2500,0
2020-07-11,163721.2500,16012.0000,13753.7500,37694.0000,30626.5000,17974.2500,8411.5000,25172.0000,0
2020-07-12,168424.5000,15959.2500,14417.7500,37781.7500,31813.7500,16706.7500,9365.5000,28393.2500,0
2020-07-13,164512.7500,14489.2500,13620.2500,33660.0000,32135.5000,16794.5000,9374.2500,30368.2500,0
2020-07-14,158900.7500,14002.2500,13336.5000,30565.0000,32351.0000,16716.7500,8366.5000,29660.5000,0
2020-07-15,157295.7500,14230.2500,12705.5000,33329.2500,30584.5000,16792.5000,7017.5000,28804.2500,0
2020-07-16,160019.5000,14543.0000,13871.0000,33771.0000,30697.0000,16038.5000,7672.0000,29356.2500,0
2020-07-17,171897.2500,14996.0000,14527.7500,36137.2500,31068.2500,17185.7500,9935.0000,33944.7500,0
2020-07-18,176404.7500,16597.5000,14183.7500,38388.0000,30872.7500,18919.5000,9752.5000,33559.7500,0
2020-07-19,180124.0000,16387.0000,17265.0000,38977.0000,30415.5000,19142.7500,9817.7500,34074.2500,0
2020-07-20,186176.5000,16849.7500,18671.0000,38933.5000,31607.0000,20795.2500,7714.2500,37662.5000,0
2020-07-21,189227.7500,16303.7500,18749.2500,38596.5000,30048.5000,20402.5000,8858.2500,42243.7500,0
2020-07-22,195376.2500,17118.2500,20119.0000,37935.7500,29715.0000,22528.7500,8657.0000,45280.7500,0
2020-07-23,199728.2500,16883.0000,22804.5000,38335.7500,30594.5000,24200.5000,8474.2500,44393.0000,0
2020-07-24,204813.5000,16415.2500,22804.2500,38315.5000,32062.2500,23731.5000,12953.5000,44486.7500,0
2020-07-25,199587.7500,16019.5000,22777.7500,37612.5000,29845.2500,22775.5000,12260.2500,44202.5000,0
2020-07-26,198537.5000,17093.0000,22802.2500,37018.2500,30595.7500,22432.7500,11400.0000,43138.2500,0
2020-07-27,202084.0000,17100.2500,22501.5000,37903.7500,34318.5000,22817.7500,11472.5000,41899.7500,0
2020-07-28,205721.7500,17005.0000,21858.2500,42641.5000,34794.0000,22243.2500,12163.5000,41111.7500,0
2020-07-29,178661.7500,16984.7500,15857.2500,43077.7500,31594.7500,20593.0000,10938.2500,25543.2500,0
2020-07-30,173996.2500,16233.0000,12941.7500,43788.5000,30637.5000,20003.0000,11109.5000,25337.2500,0
2020-07-31,168117.7500,16179.2500,11951.0000,41327.7500,30789.0000,19574.0000,8936.7500,25296.5000,0
2020-08-01,169279.0000,16060.2500,11156.7500,40497.5000,28420.5000,20101.7500,13554.2500,25500.5000,0
2020-08-02,178358.2500,16033.7500,13430.7500,39522.2500,27863.2500,21031.0000,15230.0000,31195.7500,0
2020-08-03,179083.0000,15800.7500,14385.7500,40525.0000,27254.0000,20938.5000,15126.2500,31186.5000,0
2020-08-04,171322.5000,15826.7500,14398.7500,39950.2500,24533.2500,20000.0000,10230.0000,32575.5000,0
2020-08-05,170475.0000,15822.0000,14358.5000,40332.5000,24791.0000,16184.2500,10309.7500,35117.5000,0
2020-08-06,168306.7500,15858.5000,14356.0000,41559.7500,22122.0000,15029.2500,10986.7500,34872.2500,0
2020-08-07,167490.0000,16270.7500,14249.0000,41699.5000,23893.0000,12166.5000,11046.2500,34924.2500,0
2020-08-08,166939.0000,16036.5000,13591.5000,41930.2500,24383.0000,11605.5000,11564.0000,34141.2500,0
2020-08-09,157982.2500,14294.2500,9615.7500,39596.0000,24626.0000,11624.5000,11798.0000,33116.0000,0
2020-08-10,149629.2500,14292.7500,9288.7500,36665.2500,25189.5000,12204.2500,12005.5000,26642.0000,0
2020-08-11,140221.0000,14457.5000,5235.7500,37680.5000,28399.7500,12522.5000,11480.5000,17166.2500,0
2020-08-12,147881.0000,13282.5000,5240.7500,35646.2500,29735.7500,12291.0000,19529.7500,19182.0000,0
2020-08-13,138290.7500,12055.2500,5317.5000,32507.0000,28929.2500,12286.7500,12727.0000,21568.7500,0
2020-08-14,127677.0000,10306.5000,4631.5000,32903.5000,24359.5000,10957.2500,10518.7500,21362.7500,0
2020-08-15,115731.7500,10518.2500,4872.0000,33630.2500,14133.2500,11336.5000,9901.5000,19066.7500,0
2020-08-16,115144.7500,10393.0000,4690.7500,30531.7500,15359.0000,11628.5000,9924.7500,20269.5000,0
2020-08-17,124726.2500,11346.7500,5252.7500,30700.0000,13825.5000,13408.5000,10257.5000,27334.7500,0
2020-08-18,132260.5000,13697.5000,6016.5000,31500.0000,12629.0000,13943.2500,11215.5000,30544.5000,0
2020-08-19,147737.5000,12827.0000,11313.0000,33825.5000,18108.7500,15536.0000,11163.5000,31781.7500,0
2020-08-20,162278.2500,11909.5000,13063.2500,34424.7500,20314.2500,22705.5000,10152.7500,36457.0000,0
2020-08-21,172420.7500,13502.0000,12558.5000,34858.5000,22856.7500,23375.2500,12195.0000,39663.2500,0
2020-08-22,176405.5000,16501.7500,11301.2500,38439.7500,23295.0000,24237.7500,12130.5000,37084.7500,0
2020-08-23,171352.5000,14746.5000,15412.5000,35725.5000,23076.7500,24050.0000,11076.7500,33827.2500,0
2020-08-24,166943.5000,13439.5000,14644.0000,32573.5000,21781.7500,23755.2500,9935.7500,37527.5000,0
2020-08-25,173166.7500,13026.0000,14204.7500,35741.7500,21427.2500,23824.7500,12186.5000,39365.7500,0
2020-08-26,167332.0000,14886.5000,14350.2500,34225.0000,20464.7500,23852.7500,11902.2500,34665.5000,0
2020-08-27,162549.2500,14472.5000,14779.5000,33742.0000,20308.0000,22969.7500,11311.5000,32038.7500,0
2020-08-28,160093.0000,14661.0000,16017.2500,30954.5000,18993.5000,20017.2500,11364.7500,35318.7500,0
2020-08-29,149562.7500,15043.0000,15892.5000,30391.2500,10857.2500,15195.7500,11547.2500,37772.2500,0
2020-08-30,152506.5000,12328.0000,18494.5000,31153.0000,9408.0000,14472.2500,12003.2500,42272.7500,0
2020-08-31,142120.5000,12099.2500,17818.2500,27115.0000,10797.5000,14129.7500,11416.7500,35704.5000,0
2020-09-01,139267.7500,11872.5000,16725.7500,26806.5000,8979.2500,12950.0000,10944.2500,38148.7500,0
2020-09-02,130919.0000,11189.2500,15453.2500,25960.5000,9234.0000,13056.5000,12740.7500,31177.0000,0
2020-09-03,108875.2500,11085.0000,5282.0000,26018.0000,10264.2500,10598.2500,10678.0000,22805.2500,0
2020-09-04,102689.0000,10433.0000,5688.0000,25391.0000,9218.5000,5424.5000,10678.0000,23606.0000,0
2020-09-05,101103.2500,9606.7500,6327.2500,24643.5000,7638.7500,5496.5000,10846.5000,24815.7500,0
2020-09-06,101952.7500,10137.5000,6256.0000,24915.5000,6125.7500,5699.2500,11808.0000,25416.5000,0
2020-09-07,97126.0000,10148.5000,6317.5000,24207.0000,6020.7500,5798.7500,11833.5000,21521.0000,0
2020-09-08,90599.0000,9079.0000,5701.0000,22855.0000,5165.0000,5675.5000,10519.2500,20572.2500,0
2020-09-09,86977.0000,8808.0000,3571.7500,20988.7500,7253.0000,4591.7500,10617.7500,20354.2500,0
2020-09-10,83742.0000,8566.5000,3531.7500,20615.0000,6143.2500,4800.7500,10722.2500,19691.7500,0
2020-09-11,79964.5000,8739.0000,3266.7500,22291.2500,9330.7500,5075.2500,9986.5000,11460.7500,0
2020-09-12,78408.0000,8463.7500,3254.7500,24101.7500,9817.2500,4190.2500,9070.5000,9587.2500,0
2020-09-13,77762.0000,8284.2500,2665.2500,26329.0000,7889.5000,3261.5000,8459.7500,10570.2500,0
2020-09-14,87414.5000,9794.7500,2966.5000,27777.7500,12367.2500,4177.5000,9678.5000,10157.7500,0
2020-09-15,85435.7500,9037.5000,4809.2500,27207.2500,10686.5000,3264.2500,9677.0000,10208.0000,0
2020-09-16,81765.5000,9082.2500,5004.0000,25605.2500,7482.5000,3954.2500,9743.2500,10591.0000,0
2020-09-17,81502.7500,6085.2500,5019.0000,31661.7500,10215.7500,4576.7500,6346.5000,8413.0000,0
2020-09-18,78265.2500,7755.0000,4201.5000,26563.2500,11232.2500,4628.2500,5720.0000,8456.5000,0
2020-09-19,76052.2500,7438.0000,4675.0000,25901.2500,11405.7500,4739.2500,5190.7500,7041.5000,0
2020-09-20,77304.5000,7316.0000,4236.2500,25093.5000,15106.5000,5814.7500,4376.2500,5889.2500,0
2020-09-21,74025.2500,6675.0000,3656.7500,22554.7500,14420.2500,5761.5000,6168.5000,5325.5000,0
2020-09-22,75687.0000,6899.2500,2990.0000,24864.5000,14947.7500,5891.5000,6427.7500,4312.5000,0
2020-09-23,68660.0000,6714.2500,1993.7500,21442.0000,15606.5000,5979.7500,5089.2500,3140.0000,0
2020-09-24,63209.2500,5743.7500,1728.2500,16739.0000,17718.2500,5234.0000,4469.0000,3045.2500,0
2020-09-25,75692.0000,7400.2500,2868.0000,19198.5000,19771.2500,5367.2500,5517.0000,6657.0000,0
2020-09-26,92922.7500,8287.2500,3633.5000,26949.2500,21660.0000,8589.0000,5885.0000,8748.2500,0
2020-09-27,97616.0000,7585.2500,3910.2500,32328.0000,23245.7500,7859.2500,5087.2500,8016.2500,0
2020-09-28,97017.5000,7197.5000,4241.2500,32593.2500,24278.2500,7593.0000,5052.7500,6164.5000,0
2020-09-29,100840.5000,7659.0000,3995.7500,34195.2500,24391.2500,9460.2500,6184.5000,4721.2500,0
2020-09-30,102051.7500,7804.7500,2771.0000,35565.7500,24896.5000,9532.0000,5978.2500,5279.7500,0
