date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2017-07-05,0.7838,0.7919,0.7894,0.7923,0.7932,0.7885,0.7597,0.7746,0
2017-07-06,0.7789,0.7784,0.7906,0.7830,0.7861,0.7846,0.7585,0.7771,0
2017-07-07,0.7737,0.7811,0.7827,0.7753,0.7843,0.7743,0.7575,0.7728,0
2017-07-08,0.7663,0.7721,0.7738,0.7716,0.7753,0.7663,0.7423,0.7701,0
2017-07-09,0.7638,0.7688,0.7827,0.7622,0.7625,0.7701,0.7538,0.7624,0
2017-07-10,0.7585,0.7513,0.7786,0.7615,0.7642,0.7660,0.7430,0.7528,0
2017-07-11,0.7567,0.7590,0.7699,0.7554,0.7671,0.7689,0.7517,0.7398,0
2017-07-12,0.7496,0.7205,0.7654,0.7565,0.7723,0.7704,0.7366,0.7221,0
2017-07-13,0.7525,0.7554,0.7628,0.7572,0.7758,0.7665,0.7393,0.7166,0
2017-07-14,0.7481,0.7485,0.7562,0.7496,0.7717,0.7643,0.7375,0.7172,0
2017-07-15,0.7503,0.7574,0.7611,0.7447,0.7596,0.7609,0.7502,0.7394,0
2017-07-16,0.7531,0.7587,0.7621,0.7568,0.7565,0.7688,0.7417,0.7376,0
2017-07-17,0.7576,0.7610,0.7656,0.7580,0.7577,0.7681,0.7501,0.7581,0
2017-07-18,0.7586,0.7677,0.7571,0.7634,0.7517,0.7724,0.7564,0.7565,0
2017-07-19,0.7596,0.7663,0.7571,0.7670,0.7596,0.7681,0.7551,0.7563,0
2017-07-20,0.7482,0.7663,0.7571,0.7618,0.7605,0.7687,0.7436,0.6833,0
2017-07-21,0.7573,0.7662,0.7772,0.7620,0.7619,0.7702,0.7405,0.7320,0
2017-07-22,0.7647,0.7667,0.7765,0.7699,0.7708,0.7851,0.7499,0.7410,0
2017-07-23,0.7635,0.7756,0.7783,0.7686,0.7673,0.7825,0.7579,0.7271,0
2017-07-24,0.7530,0.7675,0.7629,0.7661,0.7618,0.7795,0.7533,0.6870,0
2017-07-25,0.7457,0.7551,0.7474,0.7621,0.7610,0.7544,0.7498,0.6969,0
2017-07-26,0.7413,0.7542,0.7474,0.7490,0.7507,0.7572,0.7405,0.7039,0
2017-07-27,0.7297,0.7489,0.7392,0.7364,0.7520,0.7463,0.7259,0.6708,0
2017-07-28,0.7172,0.7404,0.7218,0.7396,0.7355,0.7263,0.7129,0.6454,0
2017-07-29,0.7212,0.7403,0.7306,0.7360,0.7245,0.7313,0.7090,0.6820,0
2017-07-30,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,0
2017-07-31,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-01,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-02,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-03,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-04,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-05,0.7223,0.7371,0.7306,0.7288,0.7294,0.7404,0.7226,0.6810,1
2017-08-06,0.7397,0.7648,0.7381,0.7456,0.7697,0.7404,0.7376,0.6988,0
2017-08-07,0.7428,0.7587,0.7353,0.7541,0.7675,0.7574,0.7369,0.6986,0
2017-08-08,0.7484,0.7695,0.7460,0.7590,0.7682,0.7578,0.7499,0.7026,0
2017-08-09,0.7511,0.7810,0.7551,0.7601,0.7668,0.7588,0.7486,0.7039,0
2017-08-10,0.7499,0.7765,0.7535,0.7608,0.7660,0.7603,0.7449,0.6995,0
2017-08-11,0.7491,0.7672,0.7555,0.7625,0.7658,0.7613,0.7524,0.6898,0
2017-08-12,0.7457,0.7603,0.7405,0.7612,0.7661,0.7621,0.7421,0.6935,0
2017-08-13,0.7476,0.7531,0.7531,0.7638,0.7654,0.7633,0.7177,0.7127,0
2017-08-14,0.7480,0.7540,0.7559,0.7607,0.7660,0.7639,0.7296,0.7086,0
2017-08-15,0.7545,0.7591,0.7537,0.7668,0.7904,0.7710,0.7320,0.7088,0
2017-08-16,0.7491,0.7481,0.7475,0.7692,0.7935,0.7712,0.7264,0.6763,0
2017-08-17,0.7530,0.7477,0.7538,0.7759,0.7956,0.7845,0.7117,0.6798,0
2017-08-18,0.7563,0.7532,0.7568,0.7805,0.7922,0.7936,0.7146,0.6801,0
2017-08-19,0.7502,0.7617,0.7714,0.7801,0.7312,0.7846,0.7242,0.6827,0
2017-08-20,0.7272,0.7520,0.7719,0.7381,0.6467,0.7822,0.7228,0.6848,0
2017-08-21,0.7363,0.7638,0.7960,0.7343,0.6653,0.7818,0.7240,0.7055,0
2017-08-22,0.7465,0.7668,0.7940,0.7328,0.7412,0.7751,0.7267,0.7106,0
2017-08-23,0.7566,0.7617,0.7938,0.7635,0.7505,0.7831,0.7271,0.7182,0
2017-08-24,0.7580,0.7686,0.7956,0.7633,0.7526,0.7925,0.7325,0.7043,0
2017-08-25,0.7588,0.7672,0.7867,0.7659,0.7565,0.8016,0.7278,0.7039,0
2017-08-26,0.7606,0.7714,0.7717,0.7787,0.7627,0.8020,0.7306,0.6954,0
2017-08-27,0.7668,0.7668,0.7820,0.7780,0.7668,0.8020,0.7452,0.7225,0
2017-08-28,0.7730,0.7757,0.7968,0.7781,0.7691,0.8044,0.7429,0.7437,0
2017-08-29,0.7715,0.7693,0.7964,0.7748,0.7760,0.8043,0.7398,0.7368,0
2017-08-30,0.7737,0.7715,0.7971,0.7806,0.7864,0.7998,0.7391,0.7342,0
2017-08-31,0.7714,0.7667,0.7966,0.7818,0.7872,0.7982,0.7267,0.7286,0
2017-09-01,0.7639,0.7625,0.7894,0.7849,0.7990,0.7647,0.7295,0.7060,0
2017-09-02,0.7707,0.7486,0.8013,0.7869,0.8099,0.7941,0.7232,0.7094,0
2017-09-03,0.7826,0.7514,0.8060,0.7980,0.8132,0.7945,0.7446,0.7547,0
2017-09-04,0.7866,0.7527,0.8116,0.7992,0.8156,0.8088,0.7374,0.7590,0
2017-09-05,0.7884,0.7575,0.8128,0.7996,0.8180,0.8139,0.7246,0.7680,0
2017-09-06,0.7896,0.7608,0.8110,0.8004,0.8166,0.8162,0.7347,0.7663,0
2017-09-07,0.7953,0.7990,0.8077,0.8021,0.8171,0.8154,0.7508,0.7679,0
2017-09-08,0.7853,0.7946,0.7970,0.8060,0.8171,0.8153,0.7171,0.7233,0
2017-09-09,0.7910,0.7946,0.7979,0.8103,0.8123,0.8144,0.7161,0.7659,0
2017-09-10,0.7896,0.7973,0.7962,0.8093,0.8099,0.8105,0.7163,0.7637,0
2017-09-11,0.7888,0.7934,0.7954,0.8053,0.8070,0.8102,0.7180,0.7716,0
2017-09-12,0.7965,0.7880,0.8001,0.8060,0.8108,0.8060,0.7771,0.7873,0
2017-09-13,0.7955,0.7844,0.8014,0.8063,0.8107,0.8065,0.7682,0.7866,0
2017-09-14,0.7949,0.7829,0.8011,0.8045,0.8121,0.8081,0.7670,0.7836,0
2017-09-15,0.7937,0.7791,0.8016,0.8017,0.8152,0.8061,0.7660,0.7814,0
2017-09-16,0.7930,0.7790,0.7960,0.8038,0.8122,0.8084,0.7645,0.7793,0
2017-09-17,0.7936,0.7784,0.7960,0.8064,0.8113,0.8082,0.7647,0.7803,0
2017-09-18,0.8001,0.7796,0.8166,0.8083,0.8144,0.8119,0.7653,0.7966,0
2017-09-19,0.8026,0.7814,0.8187,0.8067,0.8163,0.8132,0.7780,0.8028,0
2017-09-20,0.8030,0.7910,0.8181,0.8067,0.8207,0.8102,0.7856,0.7925,0
2017-09-21,0.8033,0.7903,0.8160,0.8044,0.8208,0.8197,0.7826,0.7916,0
2017-09-22,0.8001,0.7889,0.8084,0.8019,0.8180,0.8167,0.7778,0.7909,0
2017-09-23,0.7997,0.7896,0.8117,0.8025,0.8147,0.8166,0.7790,0.7853,0
2017-09-24,0.7991,0.7882,0.8053,0.8048,0.8081,0.8173,0.7798,0.7903,0
2017-09-25,0.7877,0.7885,0.7873,0.8053,0.7934,0.7656,0.7812,0.7971,0
2017-09-26,0.7920,0.7898,0.8062,0.8056,0.7726,0.8046,0.7794,0.7859,0
2017-09-27,0.7888,0.7859,0.8059,0.8046,0.7502,0.8098,0.7821,0.7836,0
2017-09-28,0.7813,0.8002,0.8102,0.7973,0.6882,0.8095,0.7890,0.7873,0
2017-09-29,0.7756,0.8042,0.8128,0.7856,0.6526,0.8061,0.8053,0.7904,0
2017-09-30,0.7563,0.8006,0.8111,0.7748,0.5356,0.8111,0.8040,0.7911,0
